time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.3337,STABLE,ASCEND,0.0832,0.0773,0.1844,0.3725,0.6974,0.3026,0.3142,0.2994,0.1650,1.0982,500.0000,0.0005,248.3105,138.8811,0.3142,0.1483,0.0822,0.0361,0.0361,0.0922,0.1543,0.2104,0.2405,1054.1042,406.9991,0.3646,1.0482,0.3231,2.1844,-0.0004,0.0000,0.0337,0.0512,0.5015,0.5027,0.8332,0.4211,0.2679,0.7293,0.2867,0.2834,0.5674,0.0517,0.3490,0.0500,1.0001,-0.3006,0.8371,0.1905,0.4130,0.0002,0.9997,-0.0519,-0.0728,0.8811,-0.0000,-0.0000,1.0000,0.0929,1439.6130,60.5789,182.9391,0.5031,0.4752,27.9640,0.4875,0.9729,2.0626,-20.1122
0.3670,STABLE,ASCEND,0.0976,0.0411,0.2193,0.4922,0.6640,0.3020,0.2359,0.2301,0.1899,0.8446,500.0000,0.0005,249.0275,136.7764,0.2359,0.3420,0.3220,0.0920,0.0160,0.0240,0.0440,0.0540,0.1060,1050.3234,400.7740,0.2484,0.6400,0.2076,1.3093,-0.0001,-0.0000,0.0254,0.0405,0.4975,0.3690,0.4767,0.2807,0.1031,0.3583,0.2304,0.2607,0.2729,0.0478,0.3530,0.0169,1.0002,-0.2465,0.3772,0.1809,0.3808,0.0002,0.9996,-0.0157,0.3666,0.3243,-0.0000,-0.0000,1.0000,0.0980,1449.4118,61.5658,202.1417,0.5014,0.4770,-27.9887,0.4458,0.9315,1.4325,-11.9254
0.4004,STABLE,ASCEND,-0.0435,-0.0418,0.2857,0.4434,0.4440,0.5560,0.4258,0.4332,0.1614,0.9154,500.0000,0.0005,237.5482,147.3674,0.4258,0.6400,0.1420,0.0080,0.0020,0.0000,0.0000,0.0220,0.1860,1106.5619,398.6763,0.3467,0.6750,0.2102,2.1052,0.0000,0.0000,0.0273,0.0426,0.5027,0.5307,0.4041,0.4115,0.5014,0.3507,0.2615,0.4182,0.2868,0.0445,0.3371,-0.0085,0.9998,0.6535,0.0591,0.1987,0.4100,0.0000,0.9998,0.0063,0.4311,0.1616,-0.0000,0.0000,1.0000,0.0927,1436.2352,60.5244,169.5505,0.5044,0.4739,23.9625,0.4444,0.9523,1.2667,-3.1388
0.4338,STABLE,ASCEND,0.0656,0.0669,0.2245,0.3964,0.6260,0.3740,0.3291,0.3393,0.1628,0.8258,500.0000,0.0005,237.7181,142.6155,0.3291,0.2980,0.0260,0.0100,0.0040,0.0000,0.0120,0.1360,0.5140,1094.9908,381.8092,0.2726,0.5625,0.1870,1.9834,-0.0003,-0.0000,0.0239,0.0377,0.4979,0.2715,0.3548,0.3254,0.3753,0.3279,0.2017,0.3506,0.2390,0.0370,0.2234,-0.0102,1.0001,0.2401,-0.2926,0.1840,0.4052,-0.0002,0.9996,-0.0071,0.4130,0.0992,-0.0000,-0.0000,1.0000,0.0982,1449.5701,61.8002,196.9806,0.5024,0.4752,28.0166,0.4972,0.9857,1.2230,-3.2360
0.4671,STABLE,ASCEND,0.0718,0.0794,0.2465,0.4561,0.6220,0.3780,0.3000,0.2682,0.1938,1.0371,500.0000,0.0005,240.8403,136.3602,0.3000,0.1460,0.0480,0.0300,0.0280,0.0440,0.1280,0.2200,0.3560,1075.7637,359.5491,0.3518,0.9474,0.3042,4.2707,-0.0002,-0.0000,0.0539,0.0835,0.4986,0.7353,0.5298,0.5625,0.4122,0.5490,0.3599,0.3483,0.4718,0.0708,0.2511,-0.0304,1.0001,0.2206,-0.7390,0.2067,0.5152,0.0001,0.9997,0.0206,0.4562,-0.5937,-0.0000,0.0000,1.0000,0.0847,1415.1227,57.3454,167.6898,0.5035,0.4763,30.0246,0.4944,0.9689,1.0508,-3.2587
0.5005,STABLE,ASCEND,0.0508,0.0384,0.2269,0.4054,0.5972,0.4028,0.3000,0.2800,0.1898,1.2147,500.0000,0.0005,243.3060,133.7522,0.3000,0.1523,0.0601,0.0261,0.0281,0.0541,0.0942,0.2144,0.3707,1067.3281,343.6563,0.3617,0.9001,0.2834,2.5615,-0.0000,-0.0000,0.0431,0.0666,0.4990,0.6541,0.6235,0.4753,0.4189,0.5823,0.3298,0.3024,0.5134,0.0661,0.2239,-0.0303,1.0001,0.2958,-0.7123,0.2150,0.4597,-0.0005,1.0004,0.0233,0.0417,-0.5493,0.0000,-0.0000,1.0000,0.0891,1428.9547,59.1470,190.6482,0.5033,0.4759,-23.9541,0.4514,0.9492,1.0056,-4.0461
0.5339,STABLE,ASCEND,0.0253,0.0004,0.1623,0.2813,0.5480,0.4520,0.1811,0.1189,0.1810,1.0643,500.0000,0.0005,247.8383,130.8480,0.1811,0.1080,0.0480,0.0400,0.0520,0.0640,0.1540,0.2520,0.2820,1056.1976,325.7841,0.2905,0.7462,0.2499,2.4314,0.0002,0.0000,0.0282,0.0436,0.5081,0.5122,0.5456,0.4268,0.2882,0.5239,0.2610,0.1943,0.4060,0.0513,0.1431,-0.0263,1.0001,0.1844,-0.6128,0.1487,0.3645,-0.0000,1.0004,0.0258,0.0265,-0.6209,0.0000,0.0000,1.0000,0.0933,1436.9672,60.0929,214.4367,0.5017,0.4770,-21.9718,0.3903,0.9354,0.7808,-18.9420
0.5672,STABLE,ASCEND,0.0283,0.0069,0.1356,0.2883,0.5460,0.4540,0.1993,0.1510,0.1719,0.9991,500.0000,0.0005,243.9223,133.2755,0.1993,0.1580,0.1080,0.1400,0.1760,0.1320,0.0740,0.1000,0.1120,1066.8912,337.0615,0.2406,0.7536,0.2508,2.4712,-0.0001,-0.0000,0.0309,0.0485,0.4948,0.4166,0.5438,0.3349,0.2086,0.4286,0.2001,0.1808,0.4282,0.0419,0.2438,-0.0330,1.0001,0.0925,-0.6499,0.1660,0.4350,0.0002,1.0004,0.0213,-0.0544,-0.4511,0.0000,0.0000,1.0000,0.0909,1432.9530,59.7177,194.4684,0.5041,0.4745,-23.0026,0.4250,0.9409,-0.2585,-23.1098
0.6006,STABLE,ASCEND,-0.0292,-0.0103,0.1523,0.1568,0.3940,0.6060,0.1611,0.1056,0.1689,1.3357,500.0000,0.0005,242.0219,134.7365,0.1611,0.0740,0.0960,0.1040,0.1760,0.2340,0.1380,0.1040,0.0740,1072.0172,346.7286,0.1692,0.6017,0.2043,2.6124,0.0002,0.0000,0.0280,0.0438,0.5042,0.5250,0.3958,0.2354,0.1208,0.3138,0.1659,0.2030,0.2526,0.0449,0.2421,-0.0131,0.9999,0.0784,-0.2572,0.1514,0.4101,0.0001,0.9988,-0.0042,0.7877,0.1303,-0.0000,-0.0000,1.0000,0.0959,1444.1871,61.0275,212.4058,0.5021,0.4751,13.9940,0.4569,0.8954,-0.7614,-11.0086
0.6340,STABLE,ASCEND,-0.0991,-0.1119,0.2604,0.3471,0.3300,0.6700,0.3364,0.3287,0.1830,1.6105,500.0000,0.0005,245.3296,132.0075,0.3364,0.0000,0.0020,0.0100,0.1060,0.4960,0.3420,0.0400,0.0040,1060.5096,338.8989,0.2764,0.6328,0.2001,1.9073,0.0001,0.0000,0.0302,0.0466,0.5038,0.4342,0.3469,0.3117,0.3417,0.3227,0.2269,0.3850,0.2832,0.0421,0.3172,-0.0030,0.9999,-0.0882,-0.1945,0.2089,0.4036,0.0002,0.9999,0.0069,-0.0029,-0.3093,-0.0000,0.0000,1.0000,0.0922,1437.2597,60.0505,179.2704,0.5017,0.4754,-24.9916,0.4014,0.9316,-0.9931,-11.8919
0.6673,STABLE,ASCEND,-0.0044,0.0023,0.1906,0.3097,0.5100,0.4900,0.2940,0.2699,0.1598,0.9981,500.0000,0.0005,239.9125,136.8728,0.2940,0.0020,0.0340,0.0760,0.3160,0.4020,0.1100,0.0480,0.0120,1080.2064,353.4605,0.2588,0.6073,0.1923,2.0863,0.0001,-0.0000,0.0305,0.0485,0.4959,0.3894,0.3595,0.2626,0.2385,0.3547,0.2238,0.2914,0.3354,0.0483,0.3430,-0.0160,1.0001,-0.2599,-0.3726,0.1963,0.4299,0.0001,0.9997,0.0099,0.1608,-0.2767,-0.0000,-0.0000,1.0000,0.0923,1440.7160,60.5778,186.4770,0.5016,0.4753,20.9774,0.3569,0.9320,-1.5550,-11.0668
0.7007,STABLE,ASCEND,-0.0472,-0.0044,0.1416,0.1567,0.3540,0.6240,0.1957,0.1634,0.1832,0.9130,500.0000,0.0005,243.1778,137.7507,0.1957,0.0580,0.0320,0.1720,0.3100,0.2660,0.0560,0.0600,0.0460,1066.8250,386.1748,0.1988,0.5864,0.2009,1.6556,0.0002,0.0000,0.0211,0.0331,0.5063,0.3017,0.3756,0.1510,0.0676,0.3891,0.1519,0.1999,0.3563,0.0366,0.3077,-0.0263,1.0000,0.0534,-0.4629,0.1471,0.3367,0.0000,1.0003,0.0195,-0.0338,-0.3704,0.0000,0.0000,1.0000,0.0974,1451.8445,61.7581,209.2787,0.5014,0.4753,29.9736,0.4986,0.9731,-1.7317,-3.6008
0.7341,STABLE,ASCEND,-0.1169,-0.1312,0.2302,0.2835,0.2580,0.7420,0.2934,0.2726,0.1919,2.5334,500.0000,0.0005,246.6013,131.3283,0.2934,0.0080,0.0140,0.0180,0.1460,0.5420,0.2460,0.0160,0.0100,1052.6003,354.4965,0.2279,0.5485,0.1747,2.1852,-0.0000,0.0000,0.0251,0.0393,0.5005,0.3099,0.2915,0.2771,0.2763,0.2854,0.2240,0.3308,0.2017,0.0381,0.2467,0.0054,0.9999,-0.1421,0.0264,0.1867,0.3991,-0.0004,1.0017,0.0219,-1.3912,-0.4734,0.0000,-0.0000,1.0000,0.0941,1443.8753,60.8116,177.6919,0.5003,0.4751,-25.9856,0.4361,0.9635,-1.7953,0.1603
0.7674,STABLE,ASCEND,-0.1538,-0.1869,0.2377,0.2834,0.2560,0.7440,0.3748,0.3717,0.1695,1.5120,500.0000,0.0005,249.5862,131.3409,0.3748,0.0060,0.0040,0.0160,0.0940,0.3540,0.4100,0.1040,0.0120,1055.5927,309.5066,0.2787,0.6171,0.2003,3.5482,0.0002,0.0000,0.0272,0.0419,0.5046,0.5608,0.4159,0.3767,0.3920,0.2841,0.2037,0.3567,0.1878,0.0421,0.3119,0.0290,0.9998,-0.1569,0.4110,0.2018,0.4189,-0.0003,0.9997,-0.0242,-0.3633,0.4294,0.0000,-0.0000,1.0000,0.0945,1446.2055,61.1287,180.0254,0.5004,0.4740,30.9778,0.4986,0.9499,-1.7210,4.8266
0.8008,STABLE,ASCEND,0.0495,0.0008,0.1892,0.4159,0.5411,0.4589,0.2484,0.2108,0.2278,2.9246,500.0000,0.0005,240.9467,138.1708,0.2484,0.0261,0.0281,0.0721,0.1062,0.3667,0.3126,0.0641,0.0240,1088.5061,319.7160,0.1875,0.5226,0.1725,3.9536,0.0002,0.0000,0.0217,0.0338,0.5013,0.4378,0.3195,0.2713,0.4091,0.2177,0.1464,0.2209,0.1409,0.0284,0.1243,0.0195,1.0003,-0.5930,0.1541,0.1807,0.3867,0.0004,1.0002,-0.0147,-0.3701,-0.0688,-0.0000,0.0000,1.0000,0.0991,1457.5270,62.4255,208.4386,0.5016,0.4745,22.9586,0.5319,0.9392,-1.4732,9.9351
0.8342,STABLE,ASCEND,-0.0009,0.0046,0.2199,0.3601,0.5300,0.4700,0.2301,0.1816,0.1841,1.5541,500.0000,0.0005,238.3763,140.0410,0.2301,0.0880,0.3360,0.4180,0.0620,0.0260,0.0300,0.0220,0.0180,1098.2698,331.0505,0.1271,0.4775,0.1616,2.6326,0.0002,0.0000,0.0250,0.0388,0.5051,0.3476,0.1646,0.1665,0.2617,0.1606,0.1306,0.2444,0.1294,0.0413,0.2112,-0.0093,1.0000,0.0816,0.0032,0.1744,0.4191,0.0013,1.0000,0.0137,0.1197,-0.0694,0.0000,-0.0000,1.0000,0.0974,1452.9342,62.1397,194.8253,0.5036,0.4722,28.9319,0.5042,0.9881,-1.0580,11.7357
0.8675,STABLE,ASCEND,-0.0082,0.0007,0.1905,0.3107,0.5140,0.4860,0.1824,0.1423,0.1571,0.9336,500.0000,0.0005,237.1595,141.5828,0.1824,0.1220,0.3500,0.3300,0.0520,0.0320,0.0440,0.0280,0.0420,1105.5662,336.1705,0.1061,0.4343,0.1434,1.2856,-0.0000,0.0000,0.0218,0.0342,0.5002,0.2502,0.1386,0.1385,0.2160,0.1447,0.1182,0.2092,0.1271,0.0310,0.1714,-0.0045,0.9999,0.1276,0.0808,0.1540,0.3706,-0.0000,0.9994,-0.0095,0.5915,0.4076,-0.0000,-0.0000,1.0000,0.0998,1460.0120,62.8998,207.4718,0.5021,0.4734,27.0323,0.5083,0.9708,-0.6900,9.0474
0.9009,STABLE,ASCEND,-0.0158,-0.0039,0.1053,0.1171,0.4300,0.5700,0.1424,0.0908,0.1461,1.1803,500.0000,0.0005,238.5667,138.9365,0.1424,0.1300,0.1180,0.1440,0.1540,0.1360,0.0940,0.0960,0.1280,1092.5851,337.9735,0.2409,0.6531,0.2226,2.3462,-0.0001,0.0000,0.0256,0.0391,0.5004,0.3758,0.4183,0.3159,0.1691,0.4691,0.2194,0.1579,0.4609,0.0384,0.1929,0.0243,0.9999,-0.0706,0.5073,0.1220,0.3316,-0.0001,1.0002,-0.0222,-0.2648,0.4556,0.0000,0.0000,1.0000,0.0961,1452.6528,62.3263,192.1017,0.5043,0.4703,25.0366,0.5111,0.9590,-0.4542,15.7409
0.9343,STABLE,ASCEND,-0.0172,-0.0055,0.1265,0.1834,0.4360,0.5640,0.1935,0.1343,0.1888,1.6781,500.0000,0.0005,241.7242,135.2489,0.1935,0.1620,0.1020,0.1240,0.1680,0.1560,0.0880,0.0600,0.1400,1074.8538,338.4941,0.3243,0.7909,0.2656,2.7444,-0.0002,-0.0000,0.0244,0.0379,0.4954,0.3466,0.5725,0.3889,0.2413,0.5724,0.2531,0.1681,0.5699,0.0494,0.2297,0.0377,0.9999,-0.1582,0.7919,0.1489,0.3491,-0.0002,0.9997,-0.0329,-0.0433,0.7203,-0.0000,-0.0000,1.0000,0.1020,1463.8896,63.5461,208.2197,0.5027,0.4727,27.9927,0.4875,0.9778,0.3604,27.1523
0.9676,STABLE,ASCEND,0.0222,0.0226,0.1944,0.3200,0.5471,0.4529,0.2786,0.2617,0.1783,1.1703,500.0000,0.0005,245.2521,132.3887,0.2786,0.2766,0.1764,0.1383,0.0942,0.0942,0.0601,0.0421,0.1182,1058.2080,349.9621,0.3803,1.1050,0.3499,3.2714,-0.0002,-0.0000,0.0504,0.0766,0.5000,0.7082,0.8064,0.5167,0.2938,0.7121,0.3420,0.2811,0.6225,0.0918,0.3475,0.0430,1.0000,-0.2039,0.9161,0.1885,0.4282,0.0002,0.9999,-0.0375,-0.1312,0.8117,-0.0000,-0.0000,1.0000,0.0854,1419.6176,58.0391,172.0539,0.5036,0.4770,-20.9291,0.4417,0.9302,1.3578,26.0605
1.0010,STABLE,ASCEND,0.0469,0.0506,0.2266,0.3650,0.5660,0.4340,0.2931,0.2661,0.1788,1.2389,500.0000,0.0005,250.7949,128.6741,0.2931,0.2940,0.2300,0.1400,0.1060,0.0520,0.0340,0.0280,0.1160,1039.7794,354.7436,0.3856,1.1073,0.3440,2.8931,-0.0001,0.0000,0.0449,0.0690,0.5003,0.5789,0.7667,0.5396,0.2693,0.7407,0.3463,0.3114,0.6401,0.0685,0.3752,0.0402,1.0000,-0.1936,0.8925,0.1842,0.4128,-0.0002,1.0001,-0.0344,-0.3332,0.8220,0.0000,-0.0000,1.0000,0.0920,1434.5150,60.3654,196.0657,0.5046,0.4748,-25.9838,0.4569,0.9605,2.0995,16.0603
1.0344,STABLE,ASCEND,0.0498,0.0004,0.1537,0.3245,0.5660,0.3780,0.1897,0.1322,0.2017,1.2839,500.0000,0.0005,255.6319,129.7288,0.1897,0.3660,0.2060,0.1220,0.0400,0.0420,0.0300,0.0720,0.1220,1027.7003,385.8431,0.2898,0.7103,0.2392,4.5205,-0.0001,0.0000,0.0259,0.0403,0.5004,0.5224,0.5029,0.3858,0.0910,0.4698,0.2619,0.2261,0.4193,0.0541,0.3305,0.0296,1.0001,-0.1216,0.6249,0.1441,0.3513,-0.0002,1.0000,-0.0226,-0.1154,0.4756,-0.0000,0.0000,1.0000,0.0956,1441.3098,61.1428,215.8748,0.5032,0.4758,22.9702,0.4250,0.9422,2.4295,11.4553
1.0677,STABLE,ASCEND,0.0868,0.1259,0.2803,0.4563,0.6700,0.3300,0.3596,0.3593,0.1944,1.5645,500.0000,0.0005,251.8748,131.3173,0.3596,0.5780,0.2040,0.0260,0.0120,0.0000,0.0060,0.0240,0.1500,1037.8535,383.2924,0.3396,0.7192,0.2233,1.8661,-0.0002,-0.0000,0.0294,0.0462,0.4994,0.3790,0.4842,0.3220,0.3091,0.4545,0.2672,0.3942,0.3658,0.0645,0.3849,0.0203,1.0000,0.1951,0.5335,0.1988,0.4477,0.0000,0.9995,-0.0242,0.3937,0.6428,-0.0000,-0.0000,1.0000,0.0896,1428.3150,59.5931,172.8158,0.5039,0.4759,22.9586,0.3958,0.9392,2.8640,5.3389
1.1011,ASCEND,ASCEND,0.1375,0.1604,0.2447,0.4965,0.7340,0.2660,0.4154,0.4128,0.1720,1.0338,500.0000,0.0005,252.5826,130.5415,0.4154,0.4720,0.0580,0.0180,0.0040,0.0040,0.0140,0.0200,0.4100,1035.9338,380.9728,0.3868,0.7785,0.2434,2.7717,-0.0002,-0.0000,0.0310,0.0483,0.4984,0.5366,0.5389,0.3597,0.3354,0.4917,0.2908,0.3803,0.4884,0.0592,0.4706,0.0169,1.0000,0.2367,0.3294,0.1895,0.4320,-0.0003,0.9999,-0.0177,0.1034,0.3822,-0.0000,0.0000,1.0000,0.0895,1427.5612,59.6491,167.5483,0.5025,0.4757,29.9843,0.5000,0.9701,2.7858,-4.2554
1.1345,ASCEND,ASCEND,0.1759,0.1875,0.2335,0.5254,0.7948,0.2052,0.3672,0.3638,0.1687,0.9650,500.0000,0.0005,259.6526,126.4400,0.3672,0.5654,0.0543,0.0040,0.0080,0.0080,0.0040,0.0282,0.3280,1016.7784,378.7663,0.3373,0.6778,0.2152,1.7287,-0.0002,-0.0000,0.0260,0.0400,0.4967,0.3526,0.4606,0.3100,0.2753,0.4222,0.2548,0.3890,0.3862,0.0534,0.4175,0.0205,1.0001,0.0723,0.3734,0.1583,0.3695,0.0001,0.9997,-0.0204,0.2873,0.4084,-0.0000,-0.0000,1.0000,0.0971,1444.8585,61.6701,206.2405,0.5025,0.4746,22.9380,0.3833,0.9435,2.5800,-6.7227
