time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.6673,STABLE,STABLE,-0.2812,-0.2941,0.4425,0.3059,0.2297,0.7703,0.5557,0.5202,0.4587,3.9271,223.0000,0.0039,95.7372,36.1359,0.5557,0.1036,0.5000,0.2072,0.0721,0.0225,0.0135,0.0315,0.0495,158.9777,109.4562,0.2921,0.8875,0.3241,3.3409,0.0001,0.0000,0.0675,0.0699,0.4940,1.6704,0.6328,0.5783,0.4071,0.5023,0.2779,0.2440,0.3074,0.0686,0.2469,0.0697,0.9985,0.2374,0.6972,0.3634,0.8357,0.0011,0.9959,-0.0974,0.3859,0.9008,-0.0000,-0.0000,1.0000,0.0840,6698.4700,63.1136,1283.3378,0.5089,0.1670,29.9816,0.4944,0.8176,-0.9338,1.8423
0.7341,STABLE,STABLE,0.0105,-0.0019,0.4583,0.5685,0.4925,0.5075,0.3999,0.2502,0.4991,3.6166,218.0000,0.0038,90.4450,37.6696,0.3999,0.1194,0.0846,0.1144,0.0896,0.0846,0.1493,0.2090,0.1493,154.4070,96.6896,0.1104,0.3936,0.1862,4.8367,-0.0001,0.0000,0.0683,0.0578,0.5047,2.4165,0.1286,0.1534,0.0880,0.2526,0.1412,0.1441,0.1685,0.0859,0.1634,-0.0644,1.0002,0.0614,-0.2640,0.3955,1.2148,-0.0018,0.9995,0.1006,0.1257,-0.3969,0.0000,-0.0000,1.0000,0.0835,6483.3505,62.6840,1267.7494,0.5281,0.1752,30.2032,0.5000,0.8446,-0.0851,8.8371
0.8008,STABLE,STABLE,0.1236,0.1117,0.1439,0.3402,0.7752,0.2248,0.2306,0.2373,0.1656,0.9105,220.0000,0.0038,94.3973,36.7687,0.2306,0.0183,0.0275,0.0138,0.0138,0.1239,0.4954,0.2844,0.0229,155.7551,105.8444,0.1418,0.5126,0.1919,6.5629,-0.0002,0.0000,0.0484,0.0364,0.5163,3.2729,0.2991,0.2636,0.1861,0.3322,0.1478,0.1111,0.1999,0.0279,0.0486,-0.0439,1.0007,-0.0812,-0.3638,0.1442,0.3211,0.0001,1.0008,0.0485,-0.0815,-0.4171,-0.0000,0.0000,1.0000,0.0822,6478.8320,62.4052,1238.3948,0.4974,0.1796,30.1203,0.4889,0.8250,0.2457,-1.7962
0.8675,STABLE,STABLE,0.1067,0.0979,0.6150,0.9970,0.6304,0.3696,0.6092,0.3934,0.9620,11.7411,201.0000,0.0035,89.3719,38.8179,0.6092,0.0924,0.1033,0.0870,0.0489,0.1576,0.2609,0.1467,0.1033,153.2246,99.0421,0.1715,0.6186,0.3126,11.6547,0.0007,0.0000,0.1106,0.0745,0.5182,3.0848,0.3671,0.3046,0.2232,0.2735,0.1440,0.2650,0.1404,0.1042,0.2526,0.0174,1.0009,-0.2365,-0.2162,0.5858,1.4686,-0.0023,1.0046,0.0908,-0.4533,-0.7124,0.0000,0.0000,0.9946,0.0830,6093.9078,61.3372,1243.8298,0.4906,0.1999,29.9315,0.4889,0.8297,-0.3249,-5.4416
0.9343,STABLE,STABLE,-0.0806,-0.0542,0.1045,0.0495,0.1940,0.8060,0.1496,0.1412,0.1128,0.4938,202.0000,0.0035,94.0847,37.7891,0.1496,0.1194,0.5473,0.2139,0.0199,0.0547,0.0050,0.0249,0.0149,157.4038,105.9910,0.0769,0.3072,0.1180,4.7204,-0.0002,-0.0000,0.0290,0.0243,0.4790,2.3590,0.1875,0.1777,0.1367,0.1716,0.0801,0.0994,0.1144,0.0132,0.0331,0.0048,0.9996,0.0980,0.1689,0.1067,0.2668,0.0002,0.9991,-0.0122,0.1393,0.2163,-0.0000,-0.0000,1.0000,0.0825,6099.1879,61.3078,1237.9211,0.5095,0.1957,30.0897,0.5778,0.6736,-0.4806,-1.7188
1.0010,STABLE,STABLE,-0.2278,-0.2012,0.2218,0.0458,0.2030,0.7970,0.3619,0.3420,0.2631,1.1505,206.0000,0.0036,93.4618,38.8746,0.3619,0.0891,0.3366,0.3911,0.1040,0.0198,0.0149,0.0198,0.0248,148.5340,107.8407,0.1652,0.7473,0.2687,4.7210,0.0010,-0.0000,0.0480,0.0423,0.4822,2.3593,0.5052,0.5090,0.2441,0.4796,0.2041,0.0730,0.1720,0.0528,0.0557,0.1047,0.9987,0.0245,0.6705,0.2134,0.4210,-0.0000,0.9960,-0.1442,0.1138,0.9115,-0.0000,-0.0000,1.0000,0.0823,6106.6583,61.3668,1231.1837,0.4838,0.1968,30.0184,0.5000,0.8493,-0.5543,4.4870
1.0677,STABLE,STABLE,0.0667,0.0345,0.1243,0.2547,0.6748,0.3252,0.1952,0.1962,0.1522,0.7971,207.0000,0.0036,89.7886,40.0564,0.1952,0.1068,0.0388,0.0388,0.0243,0.0874,0.1456,0.2767,0.2816,138.5991,95.2397,0.0783,0.4245,0.1529,4.7205,-0.0014,-0.0000,0.0327,0.0274,0.4776,2.3591,0.1825,0.2873,0.1362,0.2590,0.1178,0.0610,0.1741,0.0297,0.0323,-0.0795,1.0002,0.1528,-0.3341,0.1343,0.2823,0.0012,1.0007,0.0765,0.1585,-0.3201,0.0000,-0.0000,1.0000,0.0830,6103.6085,61.5024,1247.2603,0.5084,0.1937,30.1203,0.4889,0.8250,0.1182,5.9570
1.1345,DESCEND,STABLE,0.1982,0.1866,0.1956,0.5254,0.7923,0.2077,0.2952,0.3012,0.2174,1.2137,208.0000,0.0036,92.9787,39.9319,0.2952,0.0193,0.0048,0.0338,0.0242,0.1449,0.3575,0.3816,0.0338,140.0249,104.6916,0.1435,0.6088,0.2243,1.4195,-0.0007,-0.0000,0.0356,0.0357,0.4897,0.6367,0.4123,0.4218,0.2547,0.3946,0.1268,0.0670,0.1419,0.0239,0.0758,-0.0600,1.0012,-0.1203,-0.5006,0.1759,0.3207,-0.0001,1.0033,0.0778,-0.1728,-0.6789,0.0000,0.0000,1.0000,0.0819,6103.0266,61.4987,1228.9478,0.4853,0.1964,30.1203,0.4889,0.8250,0.2408,-3.2048
1.2012,STABLE,STABLE,-0.1395,-0.1487,0.1279,0.0406,0.1827,0.8173,0.2168,0.2105,0.1398,0.6402,208.0000,0.0036,97.0976,39.6929,0.2168,0.0769,0.5000,0.3365,0.0385,0.0144,0.0096,0.0096,0.0144,142.6079,114.8994,0.1362,0.4495,0.1559,4.4977,0.0002,0.0000,0.0347,0.0288,0.4976,2.2472,0.2294,0.2638,0.1963,0.2990,0.1277,0.0880,0.1722,0.0215,0.0710,0.0345,0.9993,0.0807,0.3318,0.1193,0.2439,-0.0000,0.9991,-0.0307,0.0704,0.3560,0.0000,-0.0000,1.0000,0.0826,6110.1296,61.7666,1255.6771,0.4828,0.1930,30.0333,0.4778,0.8054,-0.3095,-5.4759
1.2679,STABLE,STABLE,-0.1106,-0.0735,0.1409,0.0846,0.2404,0.7596,0.2154,0.2008,0.1751,0.9484,208.0000,0.0036,93.1578,40.8580,0.2154,0.0673,0.2115,0.3462,0.2308,0.0673,0.0337,0.0144,0.0288,135.7941,104.7848,0.0849,0.4521,0.1700,1.4029,0.0008,-0.0000,0.0268,0.0298,0.4865,0.5861,0.2991,0.3024,0.1221,0.2890,0.1138,0.0604,0.1148,0.0249,0.0323,0.0812,0.9995,-0.0889,0.4036,0.1432,0.3079,-0.0005,0.9974,-0.1146,0.0420,0.5532,-0.0000,-0.0000,1.0000,0.0814,6119.8502,61.7112,1235.4160,0.4840,0.1911,27.9371,0.5222,0.8139,-0.4901,0.3233
1.3347,STABLE,STABLE,0.0251,0.0108,0.0831,0.1897,0.6010,0.3990,0.1338,0.1305,0.0993,0.3533,208.0000,0.0036,88.8040,41.0653,0.1338,0.2260,0.1154,0.0625,0.0240,0.0529,0.1010,0.2404,0.1779,133.9724,88.1660,0.0524,0.2816,0.1047,4.4970,-0.0008,-0.0000,0.0281,0.0231,0.4771,2.2469,0.1377,0.2246,0.1113,0.1501,0.0688,0.0600,0.0793,0.0145,0.0282,-0.0518,1.0000,0.1361,-0.1717,0.1023,0.1980,0.0009,1.0004,0.0527,0.1134,-0.1521,0.0000,-0.0000,1.0000,0.0822,6121.3458,61.8335,1256.5875,0.5110,0.1897,29.9816,0.4944,0.8176,-0.2663,5.2061
1.4014,STABLE,STABLE,0.0480,0.0371,0.0731,0.1637,0.7788,0.2212,0.1100,0.0870,0.0943,0.4098,209.0000,0.0036,91.3814,40.1819,0.1100,0.0144,0.0288,0.0337,0.0192,0.1202,0.4712,0.2788,0.0337,138.4511,99.4577,0.0507,0.2698,0.1014,4.0350,-0.0001,0.0000,0.0295,0.0236,0.5005,2.0116,0.1132,0.1398,0.0825,0.1382,0.0635,0.0428,0.1470,0.0152,0.0411,-0.0235,1.0002,-0.0202,-0.1711,0.0811,0.1959,0.0010,1.0001,0.0179,-0.0016,-0.1730,-0.0000,0.0000,1.0000,0.0804,6126.6223,61.8373,1257.5839,0.5120,0.1886,30.1203,0.4889,0.8250,0.2048,3.2944
1.4681,STABLE,STABLE,0.1100,0.0780,0.1287,0.3600,0.7990,0.2010,0.1545,0.1347,0.1470,0.7285,210.0000,0.0036,93.5845,39.2943,0.1545,0.0287,0.0431,0.0335,0.0431,0.1148,0.4498,0.2297,0.0574,143.3097,105.6684,0.0420,0.3978,0.1436,3.9595,0.0001,0.0000,0.0304,0.0273,0.5030,1.9819,0.2879,0.2214,0.1225,0.1896,0.0692,0.0361,0.0206,0.0084,0.0329,-0.0262,1.0007,-0.1021,-0.2525,0.1151,0.2672,-0.0001,1.0024,0.0567,-0.1808,-0.4413,0.0000,0.0000,1.0000,0.0819,6124.1584,61.9046,1249.5853,0.4855,0.1935,30.3112,0.5000,0.8203,0.1734,-4.0061
1.5349,STABLE,STABLE,-0.1385,-0.1397,0.1348,0.0547,0.1524,0.8476,0.2217,0.2205,0.1625,0.7767,211.0000,0.0037,98.3787,39.1630,0.2217,0.0857,0.4762,0.3190,0.0524,0.0048,0.0143,0.0238,0.0238,144.8678,117.6801,0.1065,0.4744,0.1675,1.3190,-0.0000,-0.0000,0.0290,0.0307,0.4822,0.5930,0.2952,0.2609,0.1880,0.2840,0.1304,0.0645,0.1933,0.0300,0.0472,0.0492,0.9994,0.0652,0.3742,0.1252,0.2696,-0.0000,0.9990,-0.0591,0.0873,0.4583,0.0000,-0.0000,1.0000,0.0816,6131.5153,61.9841,1253.3647,0.4852,0.1900,30.3112,0.5000,0.8203,-0.3299,-3.3176
1.6016,STABLE,STABLE,-0.0782,-0.0428,0.1019,0.0146,0.1943,0.8057,0.1336,0.1050,0.1289,0.5862,211.0000,0.0037,93.8324,40.6130,0.1336,0.0616,0.1517,0.3270,0.1943,0.1232,0.0521,0.0379,0.0521,136.4908,105.8181,0.0303,0.3024,0.1155,3.8969,0.0007,0.0000,0.0247,0.0215,0.5171,1.9512,0.1935,0.2482,0.0875,0.1280,0.0558,0.0316,0.0190,0.0168,0.0219,0.0481,0.9996,-0.0527,0.2419,0.1079,0.2189,-0.0004,0.9975,-0.0682,0.0319,0.3690,-0.0000,-0.0000,1.0000,0.0831,6137.6315,62.0223,1259.5027,0.5096,0.1889,29.9816,0.4944,0.8176,-0.2694,4.3671
1.6683,STABLE,STABLE,0.0651,0.0455,0.0856,0.2075,0.7630,0.2370,0.1388,0.1335,0.1062,0.4453,211.0000,0.0037,92.1212,42.1161,0.1388,0.0521,0.0427,0.0474,0.0190,0.1185,0.1801,0.2844,0.2559,129.7372,98.5905,0.0557,0.3065,0.1128,4.0186,-0.0008,-0.0000,0.0275,0.0214,0.4865,2.0034,0.1470,0.2182,0.0856,0.1897,0.0774,0.0493,0.0985,0.0161,0.0329,-0.0544,1.0003,0.0678,-0.2532,0.0931,0.1846,0.0007,1.0010,0.0560,0.0562,-0.2694,0.0000,0.0000,1.0000,0.0815,6136.7073,61.9704,1255.1804,0.5123,0.1878,29.9816,0.4944,0.8176,0.2530,2.9463
1.7351,STABLE,STABLE,0.0827,0.0636,0.1043,0.2545,0.8057,0.1943,0.1543,0.1469,0.1232,0.6242,211.0000,0.0037,92.9023,41.4306,0.1543,0.0474,0.0332,0.0427,0.0237,0.1327,0.3507,0.2986,0.0711,132.6123,101.8149,0.0666,0.3615,0.1265,3.9593,-0.0001,0.0000,0.0288,0.0259,0.5191,1.9818,0.2149,0.1928,0.1137,0.2051,0.0810,0.0340,0.1335,0.0184,0.0427,-0.0379,1.0004,-0.0334,-0.2577,0.1025,0.2146,0.0004,1.0008,0.0443,-0.0661,-0.3149,-0.0000,0.0000,1.0000,0.0835,6136.5015,62.1051,1263.1398,0.5107,0.1874,28.8627,0.5222,0.7899,0.1238,-3.2696
1.8018,STABLE,STABLE,0.0056,0.0000,0.0290,0.0509,0.5071,0.4929,0.0369,0.0104,0.0650,0.3217,212.0000,0.0037,90.4453,40.6491,0.0369,0.0948,0.1848,0.2749,0.0806,0.1090,0.0806,0.0853,0.0900,135.5153,93.7225,0.0117,0.1969,0.0684,4.0269,0.0001,-0.0000,0.0221,0.0132,0.4918,2.0075,0.0135,0.0226,0.0186,0.0851,0.0189,0.0218,0.1097,0.0169,0.0342,0.0170,1.0001,-0.0343,0.0605,0.0462,0.1543,0.0000,1.0008,-0.0080,-0.0502,0.0056,0.0000,0.0000,1.0000,0.0821,6134.6258,62.1439,1266.4250,0.5113,0.1851,30.0184,0.5000,0.8493,-0.1834,-2.2428
1.8685,STABLE,STABLE,-0.1286,-0.0960,0.1442,0.0475,0.2217,0.7783,0.2236,0.2358,0.1630,0.7514,212.0000,0.0037,92.6744,41.3739,0.2236,0.0896,0.2500,0.4623,0.0896,0.0236,0.0283,0.0330,0.0236,133.4158,100.6798,0.0965,0.4655,0.1661,1.2009,0.0003,-0.0000,0.0279,0.0291,0.4816,0.6005,0.3021,0.2978,0.1540,0.2901,0.1378,0.0319,0.1572,0.0258,0.0372,0.0665,0.9993,0.0018,0.4152,0.1300,0.2596,-0.0007,0.9981,-0.0835,0.0575,0.5398,-0.0000,-0.0000,1.0000,0.0816,6140.4795,62.1279,1266.3438,0.4845,0.1889,29.8828,0.4944,0.8419,-0.1755,0.9477
1.9353,STABLE,STABLE,-0.0033,0.0001,0.0335,0.0402,0.5047,0.4953,0.0330,0.0153,0.0503,0.2750,212.0000,0.0037,89.8500,40.8526,0.0330,0.1226,0.0849,0.1038,0.1038,0.1321,0.2264,0.1226,0.1038,135.4595,90.1311,0.0127,0.1484,0.0535,1.1066,0.0002,0.0000,0.0123,0.0130,0.5285,0.5124,0.0254,0.0269,0.0276,0.0548,0.0141,0.0209,0.0850,0.0111,0.0325,-0.0084,0.9999,0.0154,-0.0317,0.0379,0.1406,0.0000,0.9994,0.0032,0.0264,-0.0031,-0.0000,-0.0000,1.0000,0.0816,6141.0711,62.1816,1275.2512,0.5102,0.1871,30.1203,0.4889,0.8250,-0.0569,3.2922
2.0020,STABLE,STABLE,0.1023,0.0974,0.1130,0.2811,0.7830,0.2170,0.1812,0.1840,0.1238,0.6995,213.0000,0.0037,92.0247,41.0615,0.1812,0.0377,0.0283,0.0802,0.0236,0.1274,0.2217,0.3962,0.0849,134.5691,98.4115,0.0987,0.3617,0.1313,3.5327,-0.0005,0.0000,0.0306,0.0307,0.5000,1.7649,0.2101,0.2464,0.1307,0.2410,0.1176,0.0528,0.1216,0.0472,0.0490,-0.0543,1.0006,-0.0145,-0.3272,0.1084,0.2362,0.0009,1.0013,0.0627,-0.0545,-0.3941,0.0000,0.0000,1.0000,0.0820,6143.0962,62.0180,1274.5688,0.4860,0.1901,31.0875,0.4889,0.8651,0.2639,0.6319
2.0687,STABLE,STABLE,0.0128,0.0033,0.0379,0.0781,0.6338,0.3662,0.0437,0.0220,0.0522,0.3113,214.0000,0.0037,90.0834,40.8992,0.0437,0.1174,0.1362,0.2207,0.1033,0.0751,0.0892,0.1455,0.1127,135.9215,89.3681,0.0205,0.1368,0.0530,3.7626,-0.0003,-0.0000,0.0219,0.0161,0.4639,1.8799,0.0723,0.0535,0.0282,0.0286,0.0297,0.0308,0.0555,0.0198,0.0234,-0.0087,1.0001,0.0011,-0.0318,0.0458,0.1337,-0.0000,1.0005,0.0149,0.0140,-0.0755,0.0000,-0.0000,1.0000,0.0808,6146.7600,62.0604,1275.2986,0.5094,0.1853,28.0245,0.4889,0.7652,0.0274,-3.5079
2.1355,STABLE,STABLE,-0.0961,-0.0723,0.1081,0.0342,0.2383,0.7617,0.1734,0.1754,0.1319,0.6325,215.0000,0.0037,92.3531,40.3209,0.1734,0.0748,0.3738,0.3879,0.0561,0.0234,0.0234,0.0421,0.0187,138.0712,99.5431,0.0760,0.3885,0.1366,3.7627,0.0002,-0.0000,0.0290,0.0245,0.4801,1.8799,0.2440,0.2191,0.1162,0.2326,0.1015,0.0346,0.1457,0.0198,0.0388,0.0500,0.9995,0.0280,0.3192,0.1023,0.2246,-0.0014,0.9992,-0.0594,0.0276,0.3867,-0.0000,0.0000,1.0000,0.0832,6148.4225,62.2176,1270.1157,0.5077,0.1866,30.1203,0.4889,0.8250,-0.2043,-0.7833
2.2022,STABLE,STABLE,-0.0130,-0.0011,0.0497,0.0440,0.4326,0.5674,0.0590,0.0242,0.0716,0.3127,217.0000,0.0038,89.5410,39.9979,0.0590,0.0558,0.1256,0.1581,0.1721,0.2140,0.1721,0.0791,0.0233,140.5841,86.5905,0.0183,0.2048,0.0663,1.0316,0.0005,0.0000,0.0135,0.0176,0.5297,0.5106,0.0706,0.0977,0.0741,0.0161,0.0210,0.0339,0.0679,0.0155,0.0232,0.0080,0.9999,-0.0300,0.0255,0.0642,0.1831,-0.0001,0.9991,-0.0101,-0.0116,0.0542,-0.0000,-0.0000,1.0000,0.0831,6150.4250,62.2813,1276.7773,0.5072,0.1861,30.1203,0.4889,0.8250,-0.0771,2.1013
2.2689,STABLE,STABLE,0.0803,0.0524,0.0971,0.2467,0.7558,0.2442,0.1475,0.1600,0.1200,0.5276,217.0000,0.0038,90.9138,40.4336,0.1475,0.0415,0.0369,0.0369,0.0276,0.1152,0.2719,0.3410,0.1290,138.0329,90.9162,0.0519,0.3345,0.1245,3.7285,-0.0006,0.0000,0.0271,0.0240,0.5060,1.8627,0.1998,0.2175,0.1096,0.2211,0.0884,0.0280,0.1005,0.0134,0.0182,-0.0422,1.0005,-0.0168,-0.2661,0.0993,0.2037,0.0006,1.0011,0.0479,-0.0385,-0.3131,0.0000,0.0000,1.0000,0.0808,6150.2863,62.2607,1286.1030,0.5079,0.1869,29.9816,0.4944,0.8176,0.0761,1.5947
