time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
1.6667,DESCEND,DESCEND,3.1292,0.1982,7.1529,18.2011,0.7432,0.2568,7.7240,3.8751,7.8920,21.9344,96.0000,0.0013,97.2417,34.6217,7.7240,0.4730,0.0541,0.0946,0.0541,0.1081,0.0811,0.0270,0.1081,186.7386,147.9101,0.2894,5.7021,2.0306,12.2573,0.0002,-0.0000,0.2241,0.3244,0.4908,2.4469,0.1643,0.9635,1.8435,0.5627,1.5445,2.7347,0.7969,1.9042,1.0143,-0.1955,1.0051,-0.5602,-1.9714,7.7669,19.6042,0.0846,1.1242,3.6123,6.5476,-11.9103,0.0004,0.0001,0.6892,0.0141,2241.6098,20.0805,80.9530,0.1703,0.7173,37.7250,0.8042,0.3350,-4.7310,0.1054
1.8333,STABLE,DESCEND,-2.4371,-0.1314,5.0274,3.8892,0.3699,0.6301,6.0391,3.2741,6.3578,18.6353,143.0000,0.0019,85.4949,37.5927,6.0391,0.1507,0.4932,0.0685,0.0685,0.0274,0.0137,0.0137,0.1644,195.7952,174.1304,0.1678,10.4618,3.1956,16.3047,0.0000,0.0000,0.2927,0.2356,0.5004,5.7780,0.1192,0.4600,1.3598,0.2922,1.6181,5.9559,0.4745,1.4225,2.0786,0.3160,0.9918,1.2261,3.2108,5.6977,16.7623,-0.0351,1.0581,1.0369,1.5103,-4.2321,0.0001,0.0001,0.5753,0.0145,2208.6530,18.8588,76.1328,0.1726,0.7300,35.4333,0.7125,0.3191,-3.4616,8.5617
2.0000,ASCEND,DESCEND,-2.9164,-0.3027,5.5953,4.0730,0.4519,0.5481,6.9641,5.9110,6.2164,19.6156,146.0000,0.0019,86.7242,46.8095,6.9641,0.0865,0.5192,0.0962,0.0385,0.1346,0.0288,0.0096,0.0865,212.7155,184.0971,0.1240,12.0835,3.5974,16.0650,0.0004,0.0000,0.2866,0.2483,0.5015,5.4824,0.0610,0.1853,3.2911,0.0762,0.6756,7.3231,0.6016,0.7239,2.2188,-2.4767,0.9433,23.0624,8.6752,5.8965,15.4370,0.0369,1.0021,3.7933,5.5297,4.8889,0.0002,-0.0000,0.8077,0.0141,2174.3655,18.0214,70.5516,0.1720,0.7262,nan,nan,0.0000,-1.8771,1.6223
2.1667,STABLE,DESCEND,2.3653,-0.0004,8.6434,14.2348,0.5000,0.5000,11.4587,9.0834,9.6248,39.9409,71.0000,0.0009,125.9499,48.7864,11.4587,0.0417,0.0000,0.0833,0.1667,0.2500,0.2083,0.1667,0.0833,197.2151,164.1432,0.1435,19.3082,7.5183,50.8173,-0.0051,-0.0001,0.7770,0.8353,0.4876,12.1377,0.0298,0.3190,1.2462,2.5836,3.0421,6.0544,3.3929,13.1386,7.5780,-0.9678,0.9718,0.1088,-0.1862,10.7634,30.3348,0.1990,0.8549,-1.6029,11.7571,9.7396,-0.0002,-0.0005,0.5833,0.0178,2931.2236,18.4334,52.1899,0.2824,0.6810,39.2257,0.7833,0.3163,-2.9208,6.5443
2.3333,STABLE,DESCEND,0.5167,-0.6882,5.7448,8.2453,0.3077,0.6923,6.7214,2.3161,9.7388,35.5634,73.0000,0.0010,111.2249,30.1595,6.7214,0.1538,0.0769,0.0000,0.3077,0.0000,0.0000,0.3846,0.0769,176.5983,171.3674,0.0962,16.6148,6.4921,42.7357,0.0023,0.0000,0.7765,0.8482,0.5031,14.1422,0.0317,0.0620,2.5614,3.3760,2.9930,9.0470,4.7156,5.7558,6.5520,-0.4071,0.9963,2.6166,-1.5831,6.1719,24.8718,0.0465,1.0409,0.2899,-2.6708,-8.6064,-0.0000,0.0001,0.6923,0.0144,2002.9094,17.5391,61.3860,0.3894,0.5111,40.1355,0.7958,0.3335,0.3043,9.4446
2.5000,ASCEND,DESCEND,-0.0005,0.0000,0.0555,0.0148,0.3562,0.4110,0.0240,0.0003,0.0673,0.3178,145.0000,0.0019,90.9136,39.3183,0.0240,0.3425,0.0822,0.0685,0.1507,0.0959,0.0822,0.0411,0.1370,199.5863,164.8139,0.0001,0.0707,0.0321,0.5262,-0.0000,0.0000,0.0056,0.0044,0.5014,0.1379,0.0014,0.0062,0.0107,0.0036,0.0353,0.0089,0.0108,0.0194,0.0057,-0.0021,1.0000,0.0070,-0.0092,0.0284,0.1655,0.0007,1.0002,0.0112,0.0138,-0.0618,0.0000,-0.0000,1.0000,0.0143,2003.9346,17.5832,61.2230,0.3898,0.5109,39.4725,0.7917,0.3303,0.2274,-7.2555
2.6667,STABLE,DESCEND,-3.1648,-0.1743,9.6609,5.5671,0.5000,0.5000,11.0959,4.4473,11.7412,39.1396,70.0000,0.0009,102.9148,44.0000,11.0959,0.0769,0.4231,0.0769,0.3077,0.0385,0.0000,0.0000,0.0769,184.9344,179.4162,0.1502,12.8463,4.4078,24.4865,-0.0004,0.0002,0.4329,0.4597,0.5195,5.2758,0.0293,0.1389,2.4052,0.6724,2.3965,6.0682,1.0256,3.7814,3.8889,0.6809,1.0062,-3.9510,1.5191,10.9853,32.4940,0.0743,1.2410,3.3927,-23.9695,-20.5583,0.0002,0.0010,0.5000,0.0145,1693.6211,19.1993,76.7548,0.2166,0.3778,35.0738,0.7875,0.2871,-2.1142,-8.5117
2.8333,STABLE,DESCEND,3.1077,0.3763,5.4118,11.8671,0.6765,0.3235,5.3974,3.5005,5.3227,16.7914,59.0000,0.0008,81.7214,38.9538,5.3974,0.1471,0.0000,0.0294,0.0882,0.1176,0.0882,0.0588,0.4706,177.3575,190.6080,0.1728,11.5804,3.6386,16.7322,0.0001,0.0001,0.3278,0.3435,0.5084,4.1338,0.0859,0.0367,1.0028,0.6074,1.3678,5.1259,0.9240,5.0420,3.7228,-0.2954,1.0005,0.8893,-1.5666,5.2831,13.9719,0.1734,1.7751,8.6561,-31.2056,-110.0328,0.0015,0.0011,0.6471,0.0130,1731.7348,17.1573,71.3323,0.1986,0.4200,39.0531,0.7958,0.3412,-2.6099,5.6187
3.0000,DESCEND,DESCEND,-2.6112,-1.2028,4.9957,3.7675,0.4242,0.5758,5.5964,3.8704,5.9591,24.1561,50.0000,0.0007,87.2399,39.2748,5.5964,0.1212,0.1818,0.3030,0.1515,0.0909,0.0000,0.0000,0.1515,170.2128,199.2578,0.0745,8.8990,3.0701,17.6882,0.0001,-0.0000,0.2998,0.2722,0.4992,4.3722,0.0819,0.0130,0.0941,0.6332,0.1484,2.5543,1.3188,3.3149,4.4623,0.9452,0.9942,-1.1812,5.9047,5.2747,14.7897,-0.0929,1.0361,-2.1392,-7.1970,0.8230,-0.0001,0.0003,0.6667,0.0125,1798.6977,15.7622,60.0900,0.2020,0.4645,37.2079,0.8042,0.3390,-0.2413,5.2013
3.1667,STABLE,DESCEND,0.5687,-0.1043,2.3022,5.8788,0.3929,0.6071,2.1483,1.2097,2.5161,10.5426,50.0000,0.0007,92.7435,36.2554,2.1483,0.0714,0.0357,0.0000,0.1429,0.1429,0.1429,0.1786,0.2857,169.6149,192.1408,0.0543,4.1308,1.5601,14.6464,-0.0001,-0.0000,0.1766,0.1780,0.4980,2.1431,0.0804,0.0897,0.2045,0.4997,0.0495,1.5483,1.0039,1.4449,1.1747,0.2543,0.9907,1.5732,3.0354,2.2817,8.1536,0.0578,0.9632,3.3373,23.9184,1.4046,0.0003,-0.0005,0.9286,0.0129,1837.8101,15.6174,51.9790,0.1702,0.5347,38.3952,0.8000,0.3381,-0.8761,-11.3673
3.3333,DESCEND,DESCEND,-0.1991,-0.1790,2.0360,3.9710,0.4000,0.6000,1.9122,1.4395,1.9415,6.8921,56.0000,0.0007,87.2813,41.9468,1.9122,0.2333,0.0667,0.0333,0.1333,0.0333,0.0667,0.1667,0.2667,167.9655,194.1500,0.0565,3.8329,1.4076,11.6221,-0.0002,0.0000,0.1910,0.2084,0.5061,3.9302,0.1072,0.2107,0.6027,0.3703,0.0223,1.7948,0.6113,0.9966,1.2825,-0.1593,0.9964,1.8398,0.0198,1.8045,5.8693,-0.0099,1.3485,2.2660,-39.7924,-49.9138,0.0003,0.0010,0.8667,0.0130,1862.8649,15.9231,54.6521,0.1693,0.5312,40.2364,0.8000,0.3406,-4.0304,-3.7558
3.5000,STABLE,DESCEND,0.0265,0.0001,0.0662,0.1891,0.5714,0.2143,0.0491,0.0006,0.1152,0.4274,169.0000,0.0022,97.4526,50.4521,0.0491,0.3393,0.0000,0.0893,0.0357,0.1250,0.0536,0.1607,0.1964,172.8648,203.2486,0.0000,0.0432,0.0513,0.5525,0.0001,0.0000,0.0074,0.0020,0.5086,0.1238,0.0003,0.0006,0.0031,0.0001,0.0009,0.0122,0.0027,0.0172,0.0652,0.0161,1.0000,-0.0238,0.0192,0.0759,0.3168,0.0004,1.0006,0.0116,-0.1213,0.0055,0.0000,-0.0000,1.0000,0.0128,1864.5608,15.9021,53.1128,0.1815,0.5359,40.2364,0.8000,0.3406,-2.1280,9.5933
3.6667,DESCEND,DESCEND,-2.1663,-0.6587,3.4191,1.3645,0.3194,0.6806,7.5271,4.2904,7.7277,27.1791,90.0000,0.0012,101.5689,46.0214,7.5271,0.2083,0.4167,0.2083,0.0417,0.0556,0.0000,0.0278,0.0417,182.5309,189.2261,0.0601,4.7181,2.1862,22.8446,-0.0004,-0.0000,0.2545,0.2430,0.4976,5.5147,1.8947,0.1514,1.6191,0.6721,0.0389,0.4582,0.9459,1.2206,1.1383,0.4999,0.9963,-0.9523,3.4191,7.3880,23.8652,-0.0501,1.0467,3.1299,8.8122,6.0657,0.0003,0.0000,0.7083,0.0121,1797.7000,15.6247,51.5856,0.1709,0.4909,39.0531,0.7958,0.3412,-0.8326,5.6451
3.8333,DESCEND,DESCEND,0.3956,0.1727,3.4699,3.2310,0.6304,0.3696,4.8943,1.7597,7.2163,26.3567,84.0000,0.0011,91.7799,43.0098,4.8943,0.1739,0.2174,0.0870,0.1957,0.1522,0.0217,0.0000,0.1522,177.0914,183.4155,0.0941,8.1085,4.0900,32.0171,0.0126,0.0000,0.2748,0.3225,0.5125,3.3383,7.0905,0.0090,1.6780,0.6477,0.1313,0.8093,0.5336,1.1119,1.8221,0.1038,1.0019,-1.0141,0.3511,4.9074,24.6741,-0.0454,1.0414,0.1246,-5.2397,-4.5454,0.0000,0.0001,0.7609,0.0123,1671.8796,16.4844,53.7837,0.1781,0.4683,37.8750,0.8000,0.3421,-0.2464,-16.2484
4.0000,DESCEND,DESCEND,-0.4708,0.0000,3.3370,4.5939,0.5106,0.4894,6.7706,2.7652,7.7099,23.0619,108.0000,0.0014,95.1484,45.3938,6.7706,0.1702,0.0851,0.0213,0.0638,0.0851,0.1489,0.0638,0.3617,173.5611,176.2738,0.2188,14.5331,4.5344,22.8139,-0.0093,-0.0000,0.3646,0.3942,0.4904,4.8906,7.8176,0.0428,3.9368,2.0002,1.6121,0.6114,1.5349,1.0764,0.8678,-0.3850,1.0031,1.1687,-2.4426,6.3650,21.0371,-0.0085,1.0715,4.9959,23.1227,-8.1553,0.0005,-0.0002,0.7660,0.0129,1701.5977,18.4276,56.8230,0.1937,0.5209,35.2176,0.7167,0.4162,-6.2487,-25.9334
4.1667,DESCEND,DESCEND,-1.0360,-0.4209,2.4068,1.9174,0.3390,0.6610,5.4987,1.5695,7.0185,25.6016,144.0000,0.0019,95.4647,39.6730,5.4987,0.1356,0.1864,0.1017,0.0508,0.0000,0.0169,0.0508,0.4576,180.8317,166.0889,0.2922,14.5249,4.5045,19.8747,-0.0037,-0.0000,0.3537,0.4611,0.4985,3.9390,8.7351,0.0605,3.1701,3.3391,1.2716,0.4750,2.5591,1.9982,1.1068,-0.2005,0.9984,0.9671,0.1541,5.3691,18.3700,-0.0190,1.0268,-0.7114,-4.9921,-4.9480,-0.0001,0.0002,0.6271,0.0163,1585.1258,20.2463,65.4823,0.2001,0.4769,35.3112,0.7125,0.4412,-8.8908,-27.1285
4.3333,DESCEND,DESCEND,-1.8220,0.1099,5.5172,6.8419,0.5758,0.4242,6.8995,3.7151,8.4340,37.0908,95.0000,0.0012,95.3604,44.1687,6.8995,0.1364,0.1515,0.1364,0.1970,0.1364,0.0000,0.0758,0.1667,184.1678,162.9852,0.2546,13.7767,4.6372,26.0989,-0.0044,-0.0001,0.4154,0.5379,0.4850,5.0356,10.1703,0.5874,2.1255,4.5379,0.7799,0.2814,2.9682,1.1210,2.0732,0.0528,1.0004,-0.3610,0.1918,6.9319,25.8744,-0.0384,0.9861,-0.7874,-0.5234,2.2206,-0.0001,0.0000,0.5758,0.0208,1527.8517,22.3926,77.0835,0.2162,0.4206,35.3803,0.7458,0.4231,-15.2915,-26.6841
4.5000,DESCEND,DESCEND,0.0407,0.0000,0.3151,0.1665,0.3579,0.4842,0.1427,0.0005,0.5489,4.0130,181.0000,0.0024,117.4757,49.0176,0.1427,0.2632,0.0526,0.0947,0.2211,0.1684,0.0947,0.0526,0.0526,172.2222,149.3594,0.0013,0.3164,0.2144,3.2616,0.0004,0.0000,0.0238,0.0162,0.5282,0.4582,0.1107,0.0751,0.0767,0.0083,0.0321,0.1028,0.0085,0.0224,0.1387,0.0143,0.9999,-0.0374,0.0693,0.1636,0.3250,0.0032,1.0006,0.0580,-0.1449,-0.0014,0.0000,0.0000,1.0000,0.0210,1526.7278,22.3838,75.7723,0.2352,0.4170,35.3803,0.7375,0.4231,-17.7855,-13.3182
4.6667,DESCEND,DESCEND,-3.7327,-1.1482,6.7386,7.1975,0.3895,0.6105,10.1286,11.2719,6.8893,20.5255,118.0000,0.0015,113.3192,43.4062,10.1286,0.2737,0.0947,0.0842,0.0632,0.0421,0.0316,0.0000,0.4105,178.5056,132.2901,0.3547,17.2025,5.6570,19.5786,-0.0082,0.0000,0.3694,0.4382,0.5130,4.6404,15.3335,2.0207,2.8675,3.6493,0.4367,1.0381,3.2879,0.6058,1.4434,-2.9554,0.9767,20.7691,-4.2859,4.1602,12.0861,0.0244,1.0301,2.9684,19.3309,-5.0790,0.0002,-0.0001,0.7895,0.0212,1492.8869,23.0468,76.2420,0.2335,0.4061,-75.2803,0.5000,0.6100,-19.7309,-8.9556
4.8333,DESCEND,DESCEND,-5.8885,-9.1898,6.3008,3.0962,0.3000,0.7000,10.6088,12.5918,6.7107,21.0453,145.0000,0.0019,117.5344,33.3399,10.6088,0.3500,0.1625,0.0000,0.0625,0.0250,0.0000,0.0125,0.3875,174.5511,120.5654,0.5357,17.7339,5.9726,20.4839,-0.0108,-0.0000,0.4256,0.4850,0.4903,4.4557,14.9422,4.0374,4.3803,4.5064,0.1840,1.2578,5.0491,1.1595,1.6360,-4.5527,0.9755,21.4258,-4.3479,4.3123,14.8405,-0.0018,1.0331,2.6268,17.8608,-2.9100,0.0003,-0.0002,0.8125,0.0225,1543.1425,23.3765,80.8952,0.2451,0.4026,-73.2016,0.5083,0.5536,-20.7707,-6.7281
5.0000,DESCEND,DESCEND,-8.2203,-9.9471,8.7284,3.8713,0.2530,0.7470,12.6038,15.5037,8.8687,23.7256,115.0000,0.0015,116.7992,33.6654,12.6038,0.4819,0.0602,0.0723,0.0241,0.0241,0.0361,0.1084,0.1928,186.2437,115.5654,0.6861,17.8986,5.8289,24.4274,-0.0149,-0.0000,0.4641,0.5754,0.4988,5.0481,12.5705,8.0702,2.5930,3.2536,0.2649,0.2592,5.7825,0.5169,1.6195,-5.4031,0.9651,27.8767,-3.1678,4.7093,15.5128,0.0005,0.9828,3.0187,25.2669,2.1526,0.0003,-0.0003,0.7831,0.0274,1650.0334,26.5794,87.8773,0.2574,0.4408,-67.3448,0.4792,0.6231,-21.9736,4.3812
5.1667,DESCEND,DESCEND,-3.5481,-3.5920,3.2730,1.3890,0.2115,0.7885,6.7620,6.5195,4.3717,14.6310,171.0000,0.0022,112.9753,31.2679,6.7620,0.3269,0.0962,0.0192,0.0769,0.1442,0.0962,0.0481,0.1923,174.0647,110.6990,1.2503,12.2739,4.3345,14.4278,-0.0149,-0.0004,0.3161,0.3713,0.4713,2.7861,9.0528,7.4449,5.0755,3.1862,0.3988,0.0987,4.9592,0.8106,1.7685,-3.9734,0.9804,14.0559,-4.7964,2.9738,9.0256,-0.0025,1.0146,3.9185,10.3844,-4.1743,0.0003,-0.0002,0.8558,0.0303,1689.8637,28.3146,114.1242,0.2462,0.5079,-62.0329,0.4792,0.6397,-19.3103,4.3963
5.3333,DESCEND,DESCEND,-2.3566,-1.5886,3.5872,3.0234,0.3228,0.6772,8.3451,9.9235,3.8325,17.5295,267.0000,0.0035,104.4555,36.3992,8.3451,0.2992,0.0394,0.0394,0.0709,0.1260,0.0472,0.0157,0.3622,161.5138,104.1073,2.9898,11.8626,4.6049,17.2948,-0.0234,-0.0007,0.3576,0.4246,0.4902,3.0595,10.7029,8.3844,6.1243,5.0844,1.5098,0.2910,6.4897,2.6439,1.6542,-3.5874,0.9902,13.6899,-6.4863,2.9291,9.0417,0.0050,0.9851,3.5637,15.5724,-5.7132,0.0001,-0.0001,0.8661,0.0310,1619.2069,32.7237,152.4796,0.2500,0.5415,-32.8557,0.2833,0.5714,-20.5082,0.5413
5.5000,DESCEND,DESCEND,-0.0008,0.0000,0.0139,0.0003,0.1273,0.1161,0.0023,0.0000,0.0154,0.1609,329.0000,0.0043,111.1863,41.4798,0.0023,0.7903,0.0412,0.0262,0.0449,0.0300,0.0225,0.0300,0.0150,154.0862,106.7641,0.0000,0.0090,0.0163,0.8226,-0.0000,0.0000,0.0044,0.0003,0.5143,0.2615,0.0013,0.0026,0.0014,0.0003,0.0004,0.0033,0.0057,0.0061,0.0016,-0.0003,1.0000,0.0010,-0.0012,0.0036,0.0025,-0.0000,1.0000,0.0001,-0.0010,0.0012,0.0000,0.0000,1.0000,0.0310,1619.3338,32.7192,152.1603,0.2617,0.5261,-58.0919,0.4417,0.6243,-19.1299,10.1952
5.6667,DESCEND,DESCEND,-1.8568,-0.8544,4.1611,3.5140,0.3881,0.6119,5.2416,4.6354,3.7483,17.2233,322.0000,0.0042,102.0540,39.6649,5.2416,0.1306,0.0597,0.3619,0.0784,0.0299,0.1157,0.1306,0.0933,150.2842,119.7358,2.5522,12.2750,3.8803,17.2101,0.0315,0.0165,0.3197,0.4392,0.5993,4.8223,3.1913,4.4581,8.3287,3.5833,1.8696,1.4672,8.3263,2.3424,0.3990,-3.2491,0.9898,1.8743,-4.7973,6.9390,18.9488,0.0016,0.9928,3.8983,-2.4045,-5.5638,0.0001,-0.0000,0.8619,0.0322,1592.2741,32.5158,113.6430,0.2545,0.5093,-61.0736,0.5000,0.6512,-17.1098,10.0662
