time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.3337,STABLE,STABLE,-0.0094,-0.0011,0.0509,0.0530,0.4140,0.5860,0.0407,0.0137,0.0597,0.5874,500.0000,0.0016,180.1910,82.1152,0.0407,0.1460,0.2000,0.1700,0.1500,0.1080,0.0580,0.0600,0.1080,222.2932,178.6130,0.0163,0.1561,0.0654,0.9226,-0.0001,-0.0000,0.0089,0.0116,0.4942,0.1158,0.0455,0.0697,0.0578,0.0248,0.0264,0.0551,0.0385,0.0389,0.0365,-0.0038,0.9999,0.0276,0.0095,0.0431,0.1286,-0.0001,0.9998,0.0024,0.0662,0.0295,-0.0000,-0.0000,1.0000,0.2547,1652.0289,135.9998,1777.0404,0.4745,0.3558,-39.0713,0.4938,0.9242,0.2035,-4.6601
0.3670,STABLE,STABLE,-0.0073,-0.0007,0.0366,0.0421,0.4400,0.5600,0.0312,0.0112,0.0398,0.1884,500.0000,0.0016,179.7896,80.2567,0.0312,0.1400,0.1880,0.1840,0.1440,0.0960,0.0620,0.0460,0.1400,236.4300,179.8698,0.0143,0.1243,0.0428,0.3603,-0.0000,-0.0000,0.0063,0.0098,0.4958,0.1369,0.0371,0.0411,0.0350,0.0185,0.0290,0.0401,0.0390,0.0368,0.0264,-0.0034,1.0000,0.0207,0.0062,0.0336,0.1083,0.0000,0.9999,0.0025,0.0481,0.0166,-0.0000,-0.0000,1.0000,0.2545,1654.7114,136.2126,1782.4073,0.4735,0.3569,-35.0530,0.5312,0.9620,0.0354,-4.3353
0.4004,STABLE,STABLE,-0.0015,-0.0001,0.0352,0.0555,0.4780,0.5220,0.0326,0.0122,0.0422,0.2597,500.0000,0.0016,179.6610,80.2347,0.0326,0.1000,0.1160,0.1180,0.1860,0.1680,0.1460,0.0740,0.0920,237.2927,175.8932,0.0158,0.1293,0.0470,0.5886,-0.0000,0.0000,0.0066,0.0098,0.5006,0.1377,0.0286,0.0375,0.0445,0.0215,0.0199,0.0426,0.0837,0.0221,0.0302,0.0056,1.0000,-0.0202,0.0256,0.0356,0.1081,0.0000,1.0001,-0.0031,-0.0428,-0.0009,0.0000,0.0000,1.0000,0.2542,1653.1457,136.0436,1765.5212,0.4744,0.3559,33.9820,0.4479,0.9527,-0.0858,-3.6003
0.4338,STABLE,STABLE,-0.0021,-0.0003,0.0367,0.0586,0.4720,0.5280,0.0332,0.0124,0.0424,0.2137,500.0000,0.0016,179.6080,80.2626,0.0332,0.0960,0.1160,0.1080,0.2060,0.1800,0.1320,0.0760,0.0860,237.8499,172.6748,0.0155,0.1221,0.0402,0.3955,-0.0000,-0.0000,0.0058,0.0093,0.4966,0.1964,0.0290,0.0339,0.0436,0.0179,0.0192,0.0408,0.0684,0.0201,0.0313,0.0056,1.0000,-0.0199,0.0263,0.0363,0.1181,0.0000,1.0001,-0.0032,-0.0442,-0.0002,-0.0000,0.0000,1.0000,0.2544,1656.6810,136.3392,1778.6152,0.4736,0.3572,33.0175,0.4625,0.9451,-0.2049,-3.2256
0.4671,STABLE,STABLE,-0.0486,-0.0551,0.1933,0.2797,0.3820,0.6180,0.2841,0.2956,0.1356,0.7153,500.0000,0.0016,180.4714,83.2515,0.2841,0.0220,0.2420,0.4340,0.1480,0.1020,0.0300,0.0140,0.0080,216.6992,166.5991,0.2541,0.4578,0.1452,1.6131,-0.0004,-0.0002,0.0192,0.0259,0.4931,0.4374,0.3867,0.2807,0.2668,0.3363,0.1400,0.1688,0.2762,0.1307,0.1508,0.0530,0.9997,-0.1674,0.4852,0.1017,0.1922,-0.0001,0.9991,-0.0650,-0.0571,0.5689,-0.0000,-0.0000,1.0000,0.2543,1670.7147,137.7299,1802.1306,0.4729,0.3569,32.0860,0.4375,0.9413,-0.3011,-4.9114
0.5005,STABLE,STABLE,-0.0000,0.0000,0.0001,0.0000,0.0140,0.0180,0.0000,0.0000,0.0001,0.0019,500.0000,0.0016,180.4714,83.2515,0.0000,0.9740,0.0020,0.0060,0.0020,0.0080,0.0020,0.0060,0.0000,216.6992,166.5991,0.0000,0.0001,0.0063,0.2466,-0.0000,-0.0000,0.0012,0.0000,0.4200,0.1282,0.0001,0.0003,0.0004,0.0002,0.0000,0.0002,0.0025,0.0000,0.0001,-0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,1.0000,0.2543,1670.7400,137.7306,1802.2418,0.4729,0.3569,-33.0618,0.5312,0.9486,-0.5327,0.5623
0.5339,STABLE,STABLE,-0.0002,-0.0005,0.0144,0.0130,0.4700,0.5300,0.0111,0.0071,0.0160,0.2341,500.0000,0.0016,180.0111,82.1593,0.0111,0.1100,0.1600,0.1640,0.1260,0.1500,0.1060,0.0880,0.0960,223.4345,166.9430,0.0112,0.1828,1.0386,11.1943,-0.0013,0.0000,0.0864,0.0086,0.5023,3.2762,0.0158,0.0163,0.0135,0.0157,0.0116,0.0307,0.0186,0.8453,0.9683,0.0004,1.0000,-0.0031,0.0037,0.0110,0.0315,0.0000,1.0000,-0.0009,0.0009,0.0114,-0.0000,-0.0000,1.0000,0.2490,1670.6941,133.4450,1681.1726,0.4735,0.3588,33.9436,0.4542,0.9402,-0.2636,6.0132
0.5672,STABLE,STABLE,-0.0017,-0.0006,0.0264,0.0131,0.4620,0.5380,0.0131,0.0074,0.0290,0.4440,500.0000,0.0016,179.7812,81.5357,0.0131,0.1220,0.1660,0.1620,0.1120,0.1440,0.1160,0.0880,0.0900,227.4724,168.8460,0.0125,0.1671,1.0056,12.4932,0.0006,0.0000,0.0879,0.0112,0.5003,3.6398,0.0175,0.0207,0.0144,0.0301,0.0145,0.0193,0.0226,0.7575,0.9199,0.0004,1.0000,-0.0024,0.0053,0.0134,0.0361,0.0000,1.0000,-0.0007,-0.0014,0.0106,-0.0000,-0.0000,1.0000,0.2547,1674.5727,138.0569,1814.7489,0.4724,0.3593,-36.0709,0.5125,0.9681,-0.1314,3.2427
0.6006,STABLE,STABLE,-0.0006,-0.0007,0.0276,0.0118,0.4420,0.5580,0.0130,0.0075,0.0296,0.4073,500.0000,0.0016,179.6408,81.0022,0.0130,0.1180,0.1620,0.1460,0.1300,0.1220,0.1040,0.1080,0.1100,232.0372,168.2686,0.0107,0.0690,0.0496,1.1966,-0.0000,0.0000,0.0069,0.0065,0.5061,0.1292,0.0176,0.0198,0.0132,0.0174,0.0117,0.0414,0.0174,0.0284,0.0301,0.0009,1.0000,-0.0001,0.0059,0.0131,0.0344,-0.0000,0.9999,-0.0021,0.0084,0.0160,-0.0000,-0.0000,1.0000,0.2551,1681.1567,138.6798,1853.3906,0.4722,0.3605,33.0618,0.4646,0.9486,-0.0472,2.9111
0.6340,STABLE,STABLE,0.0002,-0.0001,0.0152,0.0149,0.4580,0.5420,0.0103,0.0041,0.0199,0.1501,500.0000,0.0016,179.5896,80.7357,0.0103,0.1680,0.1040,0.1080,0.0960,0.1620,0.1180,0.1220,0.1220,233.9844,169.6472,0.0059,0.0926,0.0840,3.3980,-0.0000,-0.0000,0.0127,0.0063,0.4921,0.4865,0.0113,0.0121,0.0123,0.0352,0.0087,0.0386,0.0218,0.0226,0.0308,-0.0012,1.0000,0.0036,-0.0056,0.0116,0.0444,-0.0000,1.0000,0.0007,0.0117,0.0001,-0.0000,-0.0000,1.0000,0.2551,1680.8100,138.6820,1850.7810,0.4733,0.3598,34.0288,0.4625,0.9382,0.0629,3.2520
0.6673,STABLE,STABLE,0.0005,0.0000,0.0157,0.0146,0.5060,0.4940,0.0103,0.0042,0.0200,0.1647,500.0000,0.0016,179.5991,80.6813,0.0103,0.1520,0.1080,0.0920,0.1240,0.1380,0.1340,0.1260,0.1260,233.5207,172.8144,0.0060,0.0828,0.0290,0.4097,-0.0000,-0.0000,0.0045,0.0060,0.4914,0.1625,0.0115,0.0124,0.0125,0.0102,0.0083,0.0287,0.0212,0.0205,0.0282,-0.0012,1.0000,0.0032,-0.0056,0.0116,0.0418,-0.0000,1.0000,0.0007,0.0110,-0.0007,-0.0000,-0.0000,1.0000,0.2552,1683.2153,138.9176,1865.7043,0.4727,0.3604,33.0175,0.4333,0.9451,0.1698,4.2010
0.7007,STABLE,STABLE,-0.0133,-0.0002,0.0881,0.1249,0.4920,0.5080,0.0956,0.0432,0.1040,0.4628,500.0000,0.0016,180.3912,82.9660,0.0956,0.1300,0.0580,0.0560,0.0320,0.0480,0.2160,0.2480,0.2120,219.3721,162.5768,0.0505,0.2764,0.1114,1.9124,0.0005,0.0000,0.0140,0.0201,0.5200,0.5967,0.0983,0.0601,0.0942,0.1642,0.0306,0.0882,0.2023,0.0569,0.0961,-0.0214,0.9999,0.1027,-0.1405,0.0854,0.1852,-0.0001,0.9998,0.0197,0.0612,-0.1038,-0.0000,0.0000,1.0000,0.2547,1684.4050,138.9477,1861.0784,0.4733,0.3608,34.9289,0.4521,0.9300,0.3432,0.2066
0.7341,STABLE,STABLE,0.0460,0.0130,0.1045,0.2465,0.6240,0.3760,0.1265,0.1149,0.1156,0.4336,500.0000,0.0016,181.8817,85.2402,0.1265,0.1600,0.0500,0.0400,0.0320,0.0340,0.2000,0.3260,0.1580,209.7399,152.9252,0.0470,0.3344,0.1952,4.8271,-0.0003,-0.0000,0.0205,0.0138,0.4957,0.8472,0.2251,0.1893,0.1753,0.0896,0.0266,0.0463,0.0279,0.0124,0.1067,-0.0241,1.0002,0.0782,-0.2076,0.0972,0.2255,0.0003,1.0011,0.0341,0.0326,-0.3232,0.0000,0.0000,1.0000,0.2538,1670.9087,137.7570,1776.3644,0.4751,0.3607,-37.9008,0.4979,0.9727,0.1836,-3.7551
0.7674,STABLE,STABLE,0.0040,0.0001,0.0623,0.1144,0.5200,0.4700,0.0622,0.0380,0.0658,0.4400,500.0000,0.0016,181.9968,85.9083,0.0622,0.1240,0.0700,0.0860,0.0680,0.0700,0.2120,0.2280,0.1420,205.1309,158.3538,0.0150,0.1560,0.0886,2.4897,0.0001,0.0000,0.0122,0.0114,0.5060,0.3497,0.0837,0.0803,0.0476,0.0997,0.0223,0.0567,0.0274,0.0091,0.0253,-0.0083,1.0000,0.0226,-0.0646,0.0625,0.1601,-0.0000,1.0001,0.0140,-0.0088,-0.0816,0.0000,-0.0000,1.0000,0.2545,1672.8048,137.9207,1780.3456,0.4743,0.3612,31.9891,0.4458,0.9344,0.0926,-2.9363
0.8008,STABLE,STABLE,-0.0014,-0.0002,0.0274,0.0340,0.4700,0.5300,0.0226,0.0160,0.0252,0.1948,500.0000,0.0016,180.6480,83.4157,0.0226,0.1180,0.1660,0.1460,0.1200,0.1220,0.1400,0.1260,0.0620,216.8418,162.1283,0.0140,0.0880,0.0349,0.5543,-0.0000,-0.0000,0.0071,0.0095,0.4979,0.1636,0.0343,0.0327,0.0283,0.0221,0.0169,0.0210,0.0191,0.0247,0.0228,0.0006,1.0000,-0.0009,0.0072,0.0228,0.0625,-0.0000,1.0000,-0.0010,0.0012,0.0121,-0.0000,-0.0000,1.0000,0.2549,1680.7444,138.5611,1819.3903,0.4746,0.3617,33.0175,0.4708,0.9451,-0.0123,-2.4556
0.8342,STABLE,STABLE,0.0035,-0.0001,0.0521,0.0768,0.4900,0.5100,0.0313,0.0059,0.0629,0.4477,500.0000,0.0016,180.4087,82.8920,0.0313,0.1000,0.1080,0.1020,0.1760,0.1700,0.1120,0.1060,0.1260,219.7377,162.8195,0.0069,0.2183,0.1074,2.8647,-0.0001,-0.0000,0.0148,0.0132,0.4908,0.4809,0.0361,0.0394,0.0617,0.0553,0.0127,0.1046,0.0236,0.0125,0.0570,0.0035,1.0000,-0.0271,0.0108,0.0386,0.1615,0.0001,1.0000,-0.0027,-0.0325,0.0088,-0.0000,-0.0000,1.0000,0.2547,1680.1153,138.5313,1817.9396,0.4747,0.3614,-33.9412,0.4958,0.9492,-0.0712,-1.9303
0.8675,STABLE,STABLE,-0.0075,-0.0035,0.0759,0.1237,0.4480,0.5520,0.1082,0.1245,0.0731,0.4247,500.0000,0.0016,183.0286,86.7009,0.1082,0.0320,0.1960,0.2900,0.1720,0.2060,0.0540,0.0340,0.0160,204.5219,147.1816,0.1103,0.3715,0.9991,9.8767,-0.0010,-0.0000,0.0863,0.0152,0.4959,3.8181,0.1477,0.1288,0.1489,0.1387,0.0242,0.0662,0.1290,0.8359,0.9056,0.0250,1.0000,-0.1073,0.1620,0.0624,0.1344,-0.0001,0.9997,-0.0285,-0.0521,0.1640,-0.0000,-0.0000,1.0000,0.2490,1668.1134,133.1736,1628.1350,0.4776,0.3607,33.0175,0.4667,0.9451,-0.1411,-1.7001
0.9009,STABLE,STABLE,-0.0058,-0.0036,0.0828,0.1424,0.4440,0.5560,0.1105,0.1283,0.0746,0.4232,500.0000,0.0016,185.4628,89.9216,0.1105,0.0440,0.2140,0.2940,0.1400,0.1860,0.0640,0.0380,0.0200,192.8724,140.8384,0.1025,0.2723,0.9801,9.7799,-0.0001,-0.0000,0.0890,0.0138,0.4872,2.7355,0.1457,0.1010,0.0945,0.1519,0.0246,0.0516,0.1469,0.7636,0.8723,0.0251,1.0000,-0.0974,0.1785,0.0621,0.1193,-0.0002,0.9998,-0.0303,-0.0493,0.1878,-0.0000,-0.0000,1.0000,0.2542,1673.1520,137.8101,1755.5027,0.4765,0.3599,35.0045,0.4479,0.9370,-0.1847,-2.3631
0.9343,STABLE,STABLE,-0.0420,-0.0035,0.0900,0.0481,0.3960,0.6040,0.1011,0.0600,0.1145,0.6128,500.0000,0.0016,184.4256,88.7943,0.1011,0.0560,0.1940,0.2980,0.1640,0.1300,0.0720,0.0480,0.0380,196.3796,144.2646,0.0294,0.3039,0.1007,0.6008,0.0000,0.0000,0.0085,0.0131,0.5003,0.1532,0.2164,0.1401,0.1509,0.0504,0.0254,0.0521,0.0239,0.0059,0.0221,0.0202,0.9998,-0.0556,0.1757,0.0923,0.2248,-0.0003,0.9992,-0.0303,-0.0419,0.3127,-0.0000,-0.0000,1.0000,0.2538,1666.4422,137.2035,1709.4233,0.4782,0.3596,-38.9910,0.5000,0.9456,-0.2988,-2.0996
0.9676,STABLE,STABLE,-0.0096,-0.0001,0.0372,0.0401,0.4580,0.5240,0.0396,0.0157,0.0465,0.2180,500.0000,0.0016,181.9637,85.4271,0.0396,0.1120,0.1700,0.1740,0.1260,0.1520,0.1020,0.0940,0.0700,209.0592,152.0800,0.0127,0.1391,0.0753,2.1248,-0.0001,-0.0000,0.0102,0.0104,0.4894,0.3070,0.0385,0.0651,0.0815,0.0620,0.0244,0.0599,0.0240,0.0078,0.0213,0.0053,0.9999,-0.0138,0.0428,0.0429,0.1109,-0.0000,0.9999,-0.0078,0.0009,0.0509,-0.0000,0.0000,1.0000,0.2543,1669.4012,137.4038,1716.0579,0.4774,0.3603,-35.9941,0.5312,0.9486,-0.3248,2.1778
1.0010,STABLE,STABLE,0.0009,0.0002,0.0199,0.0164,0.5240,0.4760,0.0133,0.0079,0.0227,0.2500,500.0000,0.0016,180.6042,83.2021,0.0133,0.1200,0.0940,0.1240,0.0980,0.1480,0.1200,0.1300,0.1660,219.2852,158.2091,0.0105,0.0723,0.0319,0.5432,0.0000,0.0000,0.0061,0.0075,0.5082,0.2353,0.0187,0.0208,0.0173,0.0171,0.0149,0.0145,0.0156,0.0255,0.0332,-0.0004,1.0000,0.0000,-0.0039,0.0135,0.0363,-0.0000,1.0000,0.0002,0.0033,-0.0030,0.0000,-0.0000,1.0000,0.2543,1672.2929,137.7199,1729.4265,0.4769,0.3609,-36.0489,0.4917,0.9771,-0.1535,4.8791
1.0344,STABLE,STABLE,0.0114,0.0028,0.0562,0.1049,0.5820,0.4180,0.0622,0.0304,0.0720,0.5762,500.0000,0.0016,179.8992,81.8441,0.0622,0.1260,0.1080,0.1120,0.0780,0.1040,0.1340,0.1780,0.1600,226.3622,164.7690,0.0347,0.2387,0.1014,1.8427,0.0000,-0.0000,0.0151,0.0190,0.4978,0.4052,0.0896,0.0742,0.1211,0.0725,0.0340,0.0916,0.0631,0.0472,0.0570,-0.0113,1.0000,0.0345,-0.0680,0.0633,0.1776,0.0000,1.0002,0.0167,0.0113,-0.0971,0.0000,-0.0000,1.0000,0.2541,1681.8525,138.6152,1787.0646,0.4757,0.3614,32.9729,0.4688,0.9417,0.0008,4.0269
1.0677,STABLE,STABLE,-0.0005,0.0001,0.0112,0.0112,0.5280,0.4720,0.0072,0.0041,0.0111,0.1504,500.0000,0.0016,179.6363,80.9095,0.0072,0.1360,0.1140,0.1140,0.1160,0.1120,0.1320,0.1080,0.1680,233.9648,165.6079,0.0059,0.0514,0.0312,0.6981,-0.0000,-0.0000,0.0058,0.0058,0.4960,0.1578,0.0116,0.0092,0.0120,0.0091,0.0092,0.0108,0.0163,0.0244,0.0288,-0.0001,1.0000,0.0025,0.0003,0.0075,0.0220,0.0000,1.0000,-0.0001,0.0064,0.0007,-0.0000,-0.0000,1.0000,0.2538,1683.7605,138.7923,1795.1815,0.4757,0.3622,30.9902,0.4396,0.9274,0.1152,3.3109
1.1011,STABLE,STABLE,0.0065,0.0011,0.0892,0.1778,0.5240,0.4760,0.1073,0.0764,0.0988,0.4093,500.0000,0.0016,180.5777,82.8565,0.1073,0.1800,0.0820,0.0480,0.0300,0.0560,0.1460,0.2240,0.2340,222.5869,155.6104,0.0639,0.2659,0.1027,1.2323,0.0002,0.0000,0.0128,0.0192,0.5087,0.2156,0.1431,0.1273,0.1477,0.1028,0.0298,0.1026,0.1479,0.0481,0.0594,-0.0237,1.0000,0.1168,-0.1455,0.0893,0.1816,0.0000,1.0003,0.0235,0.0901,-0.1501,0.0000,0.0000,1.0000,0.2536,1684.5527,138.8841,1799.0302,0.4754,0.3622,28.9009,0.4771,0.9052,0.2218,4.7371
1.1345,STABLE,STABLE,0.0022,0.0002,0.1014,0.1916,0.5180,0.4820,0.1253,0.1202,0.1112,0.3792,500.0000,0.0016,181.4536,84.6839,0.1253,0.1240,0.0860,0.0620,0.0400,0.0840,0.2360,0.2760,0.0920,211.9579,154.9997,0.0766,0.2771,0.1127,0.8979,0.0004,0.0000,0.0122,0.0198,0.5148,0.1744,0.1760,0.0666,0.1160,0.1932,0.0299,0.1241,0.2052,0.0219,0.0702,-0.0295,1.0000,0.0891,-0.2131,0.0947,0.1889,-0.0000,1.0000,0.0354,0.0525,-0.2338,0.0000,-0.0000,1.0000,0.2533,1677.9615,138.2809,1754.3229,0.4765,0.3617,-34.1026,0.5167,0.9631,0.4313,2.1625
