time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.6006,STABLE,STABLE,0.0199,0.0000,0.2580,0.3202,0.5040,0.3840,0.1464,0.0605,0.2717,3.7866,500.0000,0.0005,305.4689,179.2934,0.1464,0.1780,0.0640,0.0540,0.0660,0.1520,0.2740,0.1580,0.0540,505.3964,460.3140,0.0002,0.3538,0.2244,6.7718,0.0001,-0.0000,0.0287,0.0140,0.4973,2.1021,0.1039,0.0319,0.0009,0.3092,0.0275,0.0152,0.2961,0.0201,0.0582,-0.0111,1.0000,0.0316,-0.2057,0.1503,0.3109,-0.0001,1.0003,0.0196,-0.1312,-0.2783,0.0000,0.0000,1.0000,0.0386,2522.2148,38.8065,221.6334,0.6473,0.3430,-45.0000,0.5597,0.5913,-0.2238,-5.7886
0.6340,STABLE,STABLE,0.0369,0.0005,0.1726,0.2565,0.5680,0.3740,0.1445,0.0886,0.1884,1.7377,500.0000,0.0005,304.0605,176.4984,0.1445,0.1380,0.0460,0.0340,0.0460,0.1380,0.3180,0.1760,0.1040,515.5259,455.6056,0.0007,0.2841,0.1744,4.8440,0.0000,-0.0000,0.0229,0.0156,0.4901,1.4154,0.0427,0.0803,0.0033,0.2120,0.0920,0.0394,0.0895,0.0624,0.0535,-0.0037,1.0001,-0.0188,-0.1575,0.1527,0.3810,-0.0002,1.0000,0.0079,-0.0157,-0.1841,0.0000,-0.0000,1.0000,0.0388,2521.8692,38.8784,221.1307,0.6471,0.3431,-0.9899,0.1500,0.6306,-0.3601,-4.9865
0.6673,STABLE,STABLE,-0.0242,0.0000,0.1751,0.1150,0.3700,0.4500,0.1001,0.0012,0.2155,2.5454,500.0000,0.0005,303.8112,173.0648,0.1001,0.3260,0.0760,0.0880,0.0840,0.0980,0.0940,0.0880,0.1460,528.1680,455.1137,0.0000,0.2738,0.1643,3.1647,-0.0000,-0.0000,0.0200,0.0116,0.4917,1.0260,0.0425,0.0154,0.0026,0.1665,0.0397,0.0264,0.1087,0.0417,0.0492,0.0028,1.0000,0.0328,0.0559,0.1178,0.4587,-0.0003,1.0002,-0.0007,-0.0009,-0.0304,0.0000,0.0000,1.0000,0.0389,2521.8485,38.9904,224.4206,0.6468,0.3431,10.0010,0.4750,0.6430,-0.5566,-8.5510
0.7007,STABLE,STABLE,-0.0734,-0.0002,0.3140,0.1129,0.2900,0.5400,0.1716,0.0588,0.3341,3.2222,500.0000,0.0005,305.0376,173.8649,0.1716,0.4080,0.1680,0.0960,0.0620,0.0500,0.0380,0.0320,0.1460,524.7185,460.6284,0.0001,0.3461,0.2526,4.7973,0.0000,0.0000,0.0308,0.0148,0.5003,2.0394,0.0559,0.0045,0.0022,0.2993,0.0627,0.0174,0.2470,0.0553,0.0512,0.0063,0.9999,0.1240,0.1601,0.1891,0.4851,-0.0006,0.9998,-0.0105,0.1934,0.1023,-0.0000,0.0000,1.0000,0.0383,2522.0381,38.7708,221.0781,0.6477,0.3429,-45.0000,0.5528,0.5701,-0.9308,-7.4765
0.7341,STABLE,STABLE,-0.0802,-0.0003,0.2660,0.1207,0.3347,0.5852,0.1734,0.0953,0.2815,3.0267,500.0000,0.0005,302.5048,175.6628,0.1734,0.2786,0.2625,0.1723,0.0561,0.0541,0.0341,0.0401,0.1022,520.1848,449.8669,0.0005,0.4130,0.2515,6.0493,-0.0000,-0.0000,0.0288,0.0163,0.4963,2.1177,0.0941,0.0353,0.0040,0.3461,0.0562,0.0035,0.2277,0.0403,0.0353,0.0084,0.9998,0.1209,0.2212,0.1831,0.5829,-0.0005,0.9999,-0.0121,0.1641,0.1803,-0.0000,0.0000,1.0000,0.0380,2519.8741,38.5829,218.2167,0.6479,0.3428,-45.0000,0.5653,0.5990,-1.0555,-1.5172
0.7674,STABLE,STABLE,-0.0776,-0.0271,0.1738,0.1348,0.3220,0.6380,0.1688,0.1313,0.1660,1.1491,500.0000,0.0005,303.8858,175.1100,0.1688,0.2640,0.3320,0.1640,0.0420,0.0320,0.0200,0.0360,0.1100,520.9589,456.4196,0.0137,0.3468,0.1586,3.3514,-0.0000,-0.0000,0.0206,0.0171,0.4951,1.1977,0.1100,0.0613,0.0065,0.2661,0.0863,0.0171,0.1842,0.0505,0.0565,0.0086,0.9999,0.0943,0.2094,0.1445,0.3877,-0.0005,0.9997,-0.0093,0.1612,0.2571,-0.0000,-0.0000,1.0000,0.0386,2520.5498,38.8557,229.9185,0.6469,0.3431,-19.9963,0.5514,0.5058,-1.0320,2.3890
0.8008,STABLE,STABLE,-0.0219,-0.0000,0.2444,0.0805,0.3420,0.5140,0.1026,0.0011,0.2502,2.1726,500.0000,0.0005,300.0479,176.3260,0.1026,0.2620,0.1480,0.1200,0.0740,0.0940,0.0760,0.1120,0.1140,519.0192,437.2234,0.0000,0.2609,0.2145,7.0295,0.0000,-0.0000,0.0244,0.0079,0.4979,1.9562,0.0370,0.0269,0.0037,0.2204,0.0332,0.0015,0.0770,0.0357,0.0169,0.0001,1.0000,0.0233,0.0091,0.1106,0.4548,-0.0005,1.0003,0.0088,-0.1278,-0.0629,0.0000,0.0000,1.0000,0.0386,2520.7724,38.9210,231.3664,0.6468,0.3433,-19.0372,0.5458,0.6555,-0.8961,5.6009
0.8342,STABLE,STABLE,0.0156,0.0000,0.2735,0.1718,0.3260,0.3980,0.0987,0.0006,0.3003,4.1743,500.0000,0.0005,297.6247,174.3470,0.0987,0.3580,0.1140,0.1100,0.0980,0.0740,0.0720,0.1060,0.0680,529.0670,421.3130,0.0000,0.2499,0.2981,8.4451,0.0000,-0.0000,0.0361,0.0051,0.4978,1.5108,0.0495,0.0057,0.0011,0.2312,0.0205,0.0002,0.0985,0.0188,0.0172,-0.0028,1.0000,-0.0180,-0.0469,0.1134,0.4917,-0.0001,1.0001,0.0096,-0.0607,-0.0620,0.0000,-0.0000,1.0000,0.0389,2520.5965,38.9927,233.9462,0.6465,0.3437,-38.0073,0.5667,0.6723,-0.6582,7.5666
0.8675,STABLE,STABLE,0.0072,0.0000,0.2812,0.2486,0.4980,0.4780,0.1280,0.0257,0.3251,3.0723,500.0000,0.0005,297.4839,171.0760,0.1280,0.1240,0.0960,0.0920,0.0880,0.1260,0.1580,0.1720,0.1440,543.2553,417.8766,0.0010,0.2930,0.2773,7.5719,-0.0000,-0.0000,0.0354,0.0150,0.4927,2.5466,0.0335,0.0150,0.0060,0.2938,0.0486,0.0051,0.1317,0.0492,0.0300,-0.0043,1.0001,-0.0207,-0.1121,0.1462,0.4220,-0.0004,1.0003,0.0198,-0.1889,-0.1951,0.0000,-0.0000,1.0000,0.0389,2520.4174,38.8603,226.2161,0.6466,0.3432,-45.0000,0.5569,0.5797,-0.3912,10.7057
0.9009,STABLE,STABLE,0.0089,0.0002,0.2509,0.2589,0.5380,0.3980,0.1497,0.0505,0.2655,3.3544,500.0000,0.0005,297.6508,174.6978,0.1497,0.1200,0.0940,0.0580,0.0520,0.1260,0.2940,0.1940,0.0620,527.8137,421.3962,0.0017,0.3663,0.2203,4.5417,0.0000,0.0000,0.0275,0.0163,0.5007,1.6507,0.1038,0.0383,0.0090,0.3072,0.0696,0.0015,0.2784,0.0360,0.0154,-0.0093,1.0000,0.0330,-0.1999,0.1504,0.4566,-0.0002,1.0000,0.0173,-0.0685,-0.2055,0.0000,-0.0000,1.0000,0.0386,2520.1660,38.7851,222.4895,0.6468,0.3434,-18.9135,0.5625,0.5672,0.0562,9.8620
0.9343,STABLE,STABLE,0.0213,0.0002,0.2674,0.2974,0.5720,0.3960,0.1382,0.0356,0.2776,3.1466,500.0000,0.0005,297.9872,176.9182,0.1382,0.1180,0.0760,0.0760,0.0500,0.1040,0.2720,0.2140,0.0900,519.0363,423.1552,0.0010,0.2992,0.2294,5.9663,0.0000,0.0000,0.0280,0.0135,0.5004,2.2402,0.0908,0.0596,0.0086,0.2897,0.0658,0.0056,0.1564,0.0256,0.0110,-0.0044,1.0000,0.0237,-0.1199,0.1449,0.4081,0.0002,1.0000,0.0031,0.0444,-0.1993,-0.0000,0.0000,1.0000,0.0387,2519.8120,38.8611,220.9495,0.6468,0.3434,-45.0000,0.5597,0.5913,0.2670,5.9935
0.9676,STABLE,STABLE,0.0134,0.0000,0.1944,0.2439,0.3540,0.2760,0.0822,0.0003,0.2453,3.0471,500.0000,0.0005,297.5450,180.2085,0.0822,0.4420,0.0500,0.1180,0.0840,0.1140,0.0900,0.0520,0.0500,508.1367,416.2764,0.0000,0.2491,0.2708,6.3035,0.0000,0.0000,0.0321,0.0066,0.5068,1.9474,0.0253,0.0232,0.0083,0.2135,0.0138,0.0013,0.1183,0.0066,0.0207,0.0039,1.0000,-0.0595,0.0440,0.1022,0.3712,0.0002,1.0002,-0.0067,-0.0953,0.0052,-0.0000,0.0000,1.0000,0.0388,2519.8955,38.8750,221.8059,0.6466,0.3435,-45.0000,0.5403,0.5604,0.4562,5.0539
1.0010,STABLE,STABLE,0.0193,0.0000,0.2006,0.2316,0.4380,0.2960,0.1012,0.0006,0.2614,2.9691,500.0000,0.0005,296.4940,177.8140,0.1012,0.3760,0.0780,0.0860,0.1020,0.0880,0.1000,0.1020,0.0680,518.0770,408.9460,0.0000,0.2629,0.1822,4.2287,0.0000,-0.0000,0.0225,0.0084,0.4901,0.9996,0.0437,0.0200,0.0189,0.1921,0.0289,0.0001,0.0875,0.0162,0.0206,0.0051,1.0000,-0.0741,0.0612,0.1240,0.4329,0.0002,1.0001,-0.0100,-0.0578,0.0513,-0.0000,0.0000,1.0000,0.0389,2519.4592,38.9395,223.9024,0.6465,0.3436,-43.9819,0.5583,0.5962,0.6042,3.8611
1.0344,STABLE,STABLE,0.0103,-0.0001,0.1944,0.3542,0.4400,0.5320,0.1440,0.0649,0.2046,2.0366,500.0000,0.0005,296.3694,179.2474,0.1440,0.1380,0.2060,0.2200,0.1520,0.1060,0.0680,0.0600,0.0500,513.2867,405.4265,0.0056,0.3620,0.2359,5.4149,-0.0000,-0.0000,0.0273,0.0158,0.4951,2.0882,0.0900,0.0394,0.0211,0.2786,0.0644,0.0082,0.2047,0.0673,0.0199,0.0048,1.0000,-0.0687,0.1166,0.1523,0.4065,0.0003,0.9998,-0.0137,0.0606,0.2044,-0.0000,0.0000,1.0000,0.0386,2520.2710,38.7284,217.2431,0.6470,0.3435,-45.0000,0.5611,0.5970,0.7138,3.0023
1.0677,STABLE,STABLE,-0.0047,-0.0001,0.2162,0.3178,0.4509,0.5190,0.1958,0.1402,0.2634,2.2656,500.0000,0.0005,297.5164,181.8678,0.1958,0.1303,0.2966,0.1723,0.1263,0.0762,0.0842,0.0481,0.0661,503.1901,413.2115,0.0122,0.4171,0.2401,4.5933,-0.0000,0.0000,0.0309,0.0207,0.5033,2.4134,0.1482,0.0722,0.0166,0.3946,0.0898,0.0099,0.2388,0.0453,0.0247,0.0072,1.0000,-0.0631,0.1630,0.1859,0.5394,0.0003,0.9997,-0.0129,0.0410,0.3037,-0.0000,-0.0000,1.0000,0.0384,2518.9304,38.6196,215.3345,0.6473,0.3433,-17.9792,0.5264,0.5956,0.8046,3.1795
1.1011,STABLE,STABLE,0.0159,0.0000,0.1902,0.2590,0.4790,0.4990,0.1302,0.0646,0.2100,2.8312,500.0000,0.0005,296.9680,180.2163,0.1302,0.1423,0.2004,0.1984,0.1643,0.1142,0.0721,0.0601,0.0481,509.3574,410.6755,0.0062,0.2888,0.1639,4.1501,-0.0000,-0.0000,0.0217,0.0180,0.4978,1.2272,0.0425,0.0699,0.0090,0.2166,0.0811,0.0114,0.1263,0.0634,0.0258,-0.0016,1.0000,-0.0499,0.0115,0.1430,0.4163,0.0003,0.9998,-0.0013,0.0171,0.1104,-0.0000,-0.0000,1.0000,0.0386,2520.3265,38.6344,213.3852,0.6474,0.3434,-1.0026,0.1486,0.5448,0.9260,1.1573
1.1345,STABLE,STABLE,0.0154,0.0000,0.1490,0.2667,0.5100,0.4300,0.0879,0.0019,0.1879,1.3859,500.0000,0.0005,297.7287,179.1265,0.0879,0.1740,0.1040,0.1200,0.1760,0.1360,0.0840,0.1080,0.0980,511.3074,418.3664,0.0016,0.2558,0.1599,3.1634,0.0000,-0.0000,0.0189,0.0132,0.4968,0.9277,0.0217,0.0103,0.0030,0.1940,0.0388,0.0094,0.1180,0.0580,0.0160,0.0003,1.0000,-0.0375,0.0153,0.1049,0.4758,0.0004,0.9997,-0.0102,0.1188,0.1115,-0.0000,-0.0000,1.0000,0.0388,2521.1847,38.6981,215.1319,0.6472,0.3434,-41.0091,0.5222,0.5811,0.8818,-5.4276
