time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.3337,STABLE,STABLE,-0.0013,0.0000,0.0248,0.0295,0.4880,0.4640,0.0119,0.0013,0.0238,0.2359,500.0000,0.0022,222.9764,77.9596,0.0119,0.1700,0.0700,0.0860,0.1660,0.1780,0.1280,0.1020,0.1000,287.7708,127.1809,0.0003,0.0633,0.0270,0.3369,0.0000,0.0000,0.0046,0.0051,0.5086,0.1542,0.0124,0.0119,0.0195,0.0057,0.0116,0.0317,0.0034,0.0002,0.0064,0.0000,1.0000,-0.0013,0.0008,0.0136,0.0564,0.0000,1.0000,0.0010,-0.0067,-0.0072,0.0000,-0.0000,1.0000,0.2088,2023.1687,114.9716,1437.3207,0.6497,0.3522,29.9760,0.4861,0.9213,-0.0721,-1.2112
0.3670,STABLE,STABLE,-0.0125,0.0018,0.0733,0.0827,0.5240,0.4760,0.0563,0.0307,0.0603,0.3111,500.0000,0.0022,222.9467,78.4720,0.0563,0.0260,0.0420,0.0580,0.3020,0.4200,0.0860,0.0360,0.0300,287.8433,123.4721,0.0284,0.1867,0.0669,1.2797,0.0001,0.0000,0.0142,0.0141,0.5045,0.3680,0.0470,0.0503,0.1068,0.0435,0.0851,0.0623,0.0352,0.0055,0.0324,0.0022,0.9999,-0.0361,0.0168,0.0504,0.1415,0.0000,0.9999,0.0017,-0.0206,-0.0012,0.0000,-0.0000,1.0000,0.2122,2055.2666,117.5803,1513.0498,0.6496,0.3533,24.9263,0.4028,0.9371,-0.0812,0.5525
0.4004,STABLE,STABLE,-0.0000,0.0000,0.0000,0.0000,0.0260,0.0300,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,222.9467,78.4720,0.0000,0.9600,0.0000,0.0140,0.0000,0.0100,0.0000,0.0160,0.0000,287.8433,123.4721,0.0000,0.0001,0.0014,0.0847,0.0000,-0.0000,0.0005,0.0000,0.4379,0.0262,0.0003,0.0002,0.0003,0.0001,0.0000,0.0002,0.0003,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,1.0000,0.2122,2055.2968,117.5807,1513.0513,0.6498,0.3531,24.9263,0.4028,0.9371,-0.0353,1.1545
0.4338,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,222.9467,78.4720,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,287.8433,123.4721,0.0000,0.0019,0.0054,0.2036,0.0000,0.0000,0.0011,0.0001,0.5078,0.0541,0.0003,0.0001,0.0003,0.0001,0.0033,0.0002,0.0004,0.0008,0.0003,0.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,1.0000,0.2122,2055.0867,117.5875,1513.0541,0.6497,0.3532,24.9263,0.4028,0.9371,-0.0042,0.2744
0.4671,STABLE,STABLE,0.0016,0.0003,0.0081,0.0161,0.5940,0.3920,0.0060,0.0022,0.0083,0.0787,500.0000,0.0022,222.7553,81.3793,0.0060,0.1360,0.0860,0.1040,0.1740,0.1480,0.1100,0.0940,0.1480,277.6188,121.5699,0.0011,0.0307,0.0148,0.3608,-0.0000,-0.0000,0.0036,0.0034,0.4896,0.1611,0.0122,0.0102,0.0103,0.0078,0.0090,0.0056,0.0059,0.0012,0.0032,0.0000,1.0000,-0.0025,-0.0012,0.0062,0.0226,0.0000,1.0000,-0.0003,-0.0024,0.0007,-0.0000,0.0000,1.0000,0.2123,2055.4194,117.7266,1512.1835,0.6499,0.3526,22.9321,0.4111,0.9227,-0.0170,-0.1702
0.5005,STABLE,STABLE,0.0013,0.0000,0.0068,0.0141,0.5100,0.3900,0.0047,0.0014,0.0075,0.0776,500.0000,0.0022,223.0569,80.6204,0.0047,0.1900,0.0780,0.1120,0.1820,0.1340,0.1000,0.0920,0.1120,284.2807,114.5024,0.0000,0.0225,0.0119,0.2795,-0.0000,-0.0000,0.0026,0.0022,0.4889,0.1632,0.0068,0.0076,0.0090,0.0060,0.0023,0.0041,0.0027,0.0006,0.0024,0.0000,1.0000,-0.0023,-0.0010,0.0050,0.0188,0.0000,1.0000,-0.0001,-0.0031,-0.0004,-0.0000,0.0000,1.0000,0.2126,2057.3804,117.8638,1515.8420,0.6496,0.3527,24.8673,0.4111,0.9456,-0.0156,0.3820
0.5339,STABLE,STABLE,-0.0012,0.0000,0.0124,0.0010,0.2740,0.4020,0.0021,0.0003,0.0125,0.2375,500.0000,0.0022,223.1843,86.3979,0.0021,0.3960,0.0780,0.0960,0.0680,0.1100,0.1080,0.0960,0.0480,267.9117,108.7053,0.0000,0.0088,0.0123,0.2511,-0.0000,-0.0000,0.0017,0.0005,0.4901,0.0589,0.0012,0.0038,0.0085,0.0022,0.0003,0.0010,0.0011,0.0000,0.0008,0.0000,1.0000,0.0001,0.0009,0.0031,0.0069,-0.0000,1.0000,-0.0000,0.0011,0.0010,-0.0000,-0.0000,1.0000,0.2127,2057.7639,117.8908,1516.2069,0.6497,0.3526,22.8906,0.4139,0.9313,0.0085,0.7961
0.5672,STABLE,STABLE,0.0014,0.0000,0.0130,0.0034,0.4000,0.3720,0.0026,0.0005,0.0132,0.2372,500.0000,0.0022,223.7251,95.8792,0.0026,0.3620,0.0940,0.0880,0.0780,0.0980,0.0780,0.1120,0.0900,245.6814,106.8908,0.0001,0.0189,0.0160,0.4096,0.0000,-0.0000,0.0033,0.0015,0.4981,0.1865,0.0065,0.0041,0.0094,0.0013,0.0077,0.0022,0.0020,0.0006,0.0014,-0.0001,1.0000,-0.0004,-0.0012,0.0037,0.0088,-0.0000,1.0000,-0.0001,-0.0012,-0.0002,-0.0000,0.0000,1.0000,0.2128,2057.9326,117.9684,1518.6389,0.6496,0.3526,32.8709,0.4972,0.8983,0.0376,0.6833
0.6006,STABLE,STABLE,0.0019,0.0017,0.0226,0.0369,0.5540,0.4460,0.0218,0.0179,0.0167,0.1146,500.0000,0.0022,223.3258,90.5452,0.0218,0.0440,0.1020,0.1080,0.2720,0.2560,0.0980,0.0480,0.0720,257.4451,107.9776,0.0176,0.0745,0.0265,0.3593,0.0000,-0.0000,0.0068,0.0083,0.4961,0.1688,0.0308,0.0302,0.0266,0.0254,0.0370,0.0234,0.0184,0.0022,0.0208,0.0017,1.0000,-0.0176,0.0085,0.0192,0.0487,0.0000,1.0000,-0.0013,-0.0201,0.0036,-0.0000,-0.0000,1.0000,0.2133,2063.5690,118.7187,1515.9973,0.6497,0.3506,21.9275,0.3833,0.9190,0.0541,-0.1692
0.6340,STABLE,STABLE,0.0025,0.0021,0.0244,0.0387,0.5580,0.4420,0.0227,0.0188,0.0184,0.1955,500.0000,0.0022,223.0449,86.6470,0.0227,0.0440,0.0900,0.1140,0.2700,0.2480,0.1040,0.0560,0.0740,266.2245,111.1931,0.0175,0.0770,0.0286,0.3776,0.0000,0.0000,0.0068,0.0082,0.5002,0.1700,0.0337,0.0296,0.0298,0.0247,0.0371,0.0236,0.0207,0.0016,0.0195,0.0018,1.0000,-0.0196,0.0086,0.0201,0.0485,0.0000,1.0000,-0.0012,-0.0237,0.0034,0.0000,-0.0000,1.0000,0.2157,2082.0595,120.0713,1557.8419,0.6488,0.3507,-21.0003,0.3806,0.9044,0.0263,-0.5329
0.6673,STABLE,STABLE,-0.0000,0.0000,0.0000,0.0000,0.0320,0.0400,0.0000,0.0000,0.0000,0.0001,500.0000,0.0022,223.0449,86.6470,0.0000,0.9440,0.0000,0.0220,0.0000,0.0120,0.0000,0.0220,0.0000,266.2245,111.1931,0.0000,0.0000,0.0011,0.1136,-0.0000,-0.0000,0.0004,0.0000,0.4198,0.0269,0.0000,0.0000,0.0002,0.0001,0.0000,0.0002,0.0002,0.0000,0.0001,-0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,1.0000,0.2157,2082.0595,120.0713,1557.8419,0.6488,0.3507,-21.0003,0.3806,0.9044,0.0186,-0.2790
0.7007,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,223.0449,86.6470,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,266.2245,111.1931,0.0000,0.0000,0.0011,0.1136,-0.0000,-0.0000,0.0004,0.0000,0.4198,0.0269,0.0000,0.0000,0.0002,0.0001,0.0000,0.0002,0.0002,0.0000,0.0001,0.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,1.0000,0.2157,2082.0595,120.0713,1557.8419,0.6487,0.3508,-21.0003,0.3806,0.9044,0.0076,-0.2434
0.7341,STABLE,STABLE,0.0000,0.0004,0.0182,0.0249,0.5220,0.4780,0.0180,0.0148,0.0152,0.1003,500.0000,0.0022,223.1746,88.5105,0.0180,0.0840,0.1080,0.1980,0.2500,0.1740,0.0700,0.0440,0.0720,261.9695,109.4289,0.0136,0.0663,0.0286,0.7165,-0.0000,-0.0000,0.0078,0.0074,0.4943,0.3522,0.0269,0.0256,0.0187,0.0250,0.0386,0.0197,0.0162,0.0006,0.0148,0.0020,1.0000,-0.0125,0.0149,0.0158,0.0388,-0.0000,1.0000,-0.0019,-0.0120,0.0164,0.0000,-0.0000,1.0000,0.2156,2083.9277,120.4603,1549.5719,0.6490,0.3509,27.9841,0.4528,0.9345,0.0023,-0.1396
0.7674,STABLE,STABLE,-0.0013,0.0004,0.0213,0.0256,0.5220,0.4780,0.0213,0.0165,0.0187,0.1196,500.0000,0.0022,223.3163,89.2959,0.0213,0.0860,0.1020,0.1920,0.2460,0.1920,0.0660,0.0440,0.0720,260.6704,107.4683,0.0148,0.0722,0.0281,0.6382,0.0000,-0.0000,0.0070,0.0079,0.4970,0.1852,0.0333,0.0312,0.0265,0.0256,0.0327,0.0190,0.0156,0.0009,0.0142,0.0025,1.0000,-0.0144,0.0186,0.0185,0.0485,-0.0000,1.0000,-0.0023,-0.0156,0.0210,-0.0000,-0.0000,1.0000,0.2167,2098.7575,121.4055,1591.6871,0.6487,0.3521,24.9263,0.4028,0.9371,-0.0017,-0.2430
0.8008,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0300,0.0340,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,223.3163,89.2959,0.0000,0.9460,0.0000,0.0240,0.0000,0.0200,0.0000,0.0100,0.0000,260.6704,107.4683,0.0000,0.0000,0.0012,0.1076,-0.0000,-0.0000,0.0004,0.0000,0.4387,0.0247,0.0001,0.0000,0.0003,0.0001,0.0000,0.0002,0.0002,0.0000,0.0001,-0.0000,1.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,1.0000,0.2167,2098.7575,121.4055,1591.6871,0.6487,0.3521,24.9263,0.4028,0.9371,-0.0139,-0.2523
0.8342,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,223.3163,89.2959,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.6704,107.4683,0.0000,0.0000,0.0012,0.1076,-0.0000,-0.0000,0.0004,0.0000,0.4387,0.0247,0.0001,0.0000,0.0003,0.0001,0.0000,0.0002,0.0002,0.0000,0.0001,0.0000,1.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,1.0000,0.2167,2098.7575,121.4055,1591.6871,0.6487,0.3522,24.9263,0.4028,0.9371,-0.0185,-0.0494
0.8675,STABLE,STABLE,-0.0015,-0.0007,0.0189,0.0285,0.4800,0.5200,0.0186,0.0154,0.0144,0.1261,500.0000,0.0022,222.8222,87.6027,0.0186,0.1020,0.0540,0.0760,0.1780,0.2100,0.1500,0.1140,0.1160,261.5410,117.1825,0.0160,0.0854,0.0370,0.9541,-0.0000,0.0000,0.0119,0.0091,0.5054,0.3416,0.0233,0.0394,0.0217,0.0238,0.0519,0.0252,0.0184,0.0032,0.0251,-0.0014,1.0000,-0.0001,-0.0092,0.0178,0.0422,-0.0000,1.0000,0.0009,-0.0008,-0.0084,-0.0000,0.0000,1.0000,0.2175,2101.1382,121.9443,1572.3044,0.6489,0.3517,20.8920,0.3972,0.9242,-0.0172,0.1071
0.9009,STABLE,STABLE,-0.0005,-0.0003,0.0259,0.0434,0.4940,0.5060,0.0280,0.0218,0.0237,0.1656,500.0000,0.0022,222.7529,86.9388,0.0280,0.0980,0.0640,0.0780,0.1820,0.2080,0.1660,0.0820,0.1220,259.9158,127.1954,0.0214,0.0978,0.0340,0.4963,0.0000,0.0000,0.0086,0.0111,0.5037,0.2033,0.0315,0.0363,0.0290,0.0301,0.0375,0.0350,0.0361,0.0040,0.0374,-0.0030,1.0000,-0.0011,-0.0200,0.0258,0.0647,-0.0000,1.0000,0.0022,0.0023,-0.0152,-0.0000,0.0000,1.0000,0.2197,2119.0317,123.3428,1627.2494,0.6484,0.3525,25.8980,0.4250,0.9416,-0.0114,0.1026
0.9343,STABLE,STABLE,-0.0000,0.0000,0.0000,0.0000,0.0380,0.0260,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,222.7529,86.9388,0.0000,0.9500,0.0000,0.0100,0.0000,0.0140,0.0000,0.0260,0.0000,259.9158,127.1954,0.0000,0.0001,0.0014,0.1072,-0.0000,-0.0000,0.0004,0.0000,0.4609,0.0246,0.0002,0.0000,0.0003,0.0001,0.0000,0.0002,0.0001,0.0000,0.0005,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,1.0000,0.2197,2118.9868,123.3445,1627.2578,0.6484,0.3525,25.8980,0.4250,0.9416,-0.0104,0.0603
0.9676,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,222.7529,86.9388,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.9158,127.1954,0.0000,0.0000,0.0011,0.1072,-0.0000,-0.0000,0.0004,0.0000,0.4233,0.0246,0.0000,0.0000,0.0003,0.0001,0.0000,0.0002,0.0001,0.0000,0.0001,0.0000,1.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,1.0000,0.2197,2118.9868,123.3445,1627.2578,0.6484,0.3526,25.8980,0.4250,0.9416,-0.0073,0.1066
1.0010,STABLE,STABLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,500.0000,0.0022,222.7529,86.9388,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.9158,127.1954,0.0000,0.0000,0.0011,0.1072,-0.0000,-0.0000,0.0004,0.0000,0.4233,0.0246,0.0000,0.0000,0.0003,0.0001,0.0000,0.0002,0.0001,0.0000,0.0001,0.0000,1.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,1.0000,0.2197,2118.9868,123.3445,1627.2578,0.6484,0.3526,25.8980,0.4250,0.9416,-0.0032,-0.0353
1.0344,STABLE,STABLE,-0.0000,0.0000,0.0000,0.0000,0.0100,0.0120,0.0000,0.0000,0.0001,0.0016,500.0000,0.0022,222.7529,86.9388,0.0000,0.9840,0.0040,0.0000,0.0000,0.0040,0.0020,0.0040,0.0020,259.9158,127.1954,0.0000,0.0004,0.0027,0.2554,-0.0000,-0.0000,0.0012,0.0000,0.4906,0.0834,0.0003,0.0012,0.0003,0.0001,0.0000,0.0002,0.0001,0.0000,0.0001,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0.2197,2119.0004,123.3456,1627.2720,0.6484,0.3526,25.8980,0.4250,0.9416,-0.0097,0.0004
1.0677,STABLE,STABLE,0.0001,0.0000,0.0060,0.0022,0.3360,0.4840,0.0020,0.0006,0.0063,0.1168,500.0000,0.0022,223.7232,95.3343,0.0020,0.2840,0.0960,0.0740,0.1280,0.1120,0.1300,0.0880,0.0880,239.2956,138.4418,0.0000,0.0098,0.0062,0.1460,0.0000,0.0000,0.0014,0.0009,0.5176,0.0540,0.0046,0.0020,0.0004,0.0029,0.0001,0.0024,0.0015,0.0001,0.0018,-0.0000,1.0000,0.0000,-0.0003,0.0022,0.0093,-0.0000,1.0000,-0.0001,0.0020,0.0009,-0.0000,-0.0000,1.0000,0.2197,2118.3860,123.2985,1625.6088,0.6484,0.3526,21.9911,0.3833,0.9165,-0.0032,0.2505
1.1011,STABLE,STABLE,-0.0005,0.0000,0.0053,0.0060,0.4320,0.4940,0.0036,0.0012,0.0056,0.0319,500.0000,0.0022,223.3310,95.3214,0.0036,0.2180,0.1100,0.0820,0.0900,0.1300,0.1180,0.1140,0.1380,240.9701,130.5039,0.0000,0.0170,0.0073,0.1996,0.0000,0.0000,0.0017,0.0016,0.5162,0.0834,0.0029,0.0013,0.0062,0.0049,0.0001,0.0026,0.0029,0.0000,0.0046,-0.0002,1.0000,0.0020,-0.0008,0.0040,0.0157,-0.0000,1.0000,0.0003,0.0007,-0.0012,0.0000,-0.0000,1.0000,0.2196,2118.0298,123.3029,1624.5747,0.6484,0.3525,25.9782,0.4306,0.9514,0.0070,0.0690
1.1345,STABLE,STABLE,-0.0000,0.0000,0.0000,0.0000,0.0360,0.0280,0.0000,0.0000,0.0000,0.0001,500.0000,0.0022,223.3310,95.3214,0.0000,0.9480,0.0000,0.0140,0.0000,0.0120,0.0020,0.0240,0.0000,240.9701,130.5039,0.0000,0.0000,0.0011,0.1076,-0.0000,-0.0000,0.0004,0.0000,0.4246,0.0247,0.0000,0.0000,0.0003,0.0001,0.0000,0.0002,0.0001,0.0000,0.0001,-0.0000,1.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,1.0000,0.2196,2118.0298,123.3029,1624.5747,0.6484,0.3525,25.9782,0.4306,0.9514,0.0014,-0.0329
