time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.3337,DESCEND,ASCEND,-0.2745,-0.4440,0.8713,1.1994,0.3440,0.6560,1.0912,1.2180,0.4618,1.9868,500.0000,0.0016,174.3435,93.0422,1.0912,0.0080,0.0020,0.0080,0.0160,0.0380,0.3420,0.5200,0.0660,528.1812,230.5841,0.4647,1.5433,0.5507,2.0982,-0.0010,-0.0001,0.0411,0.0556,0.4918,0.6310,0.1548,0.4694,1.1287,0.0672,0.4473,1.2350,0.1636,0.5421,1.1873,0.1713,1.0001,-0.8207,0.3608,0.2642,0.7581,-0.0009,0.9993,-0.1766,-0.3286,0.4313,0.0000,-0.0000,1.0000,0.0194,371.8065,22.0595,93.9692,0.7066,0.3049,45.0000,0.7250,0.4596,-7.3208,-2.8235
0.3670,DESCEND,ASCEND,-0.2106,-0.3676,0.9784,1.4384,0.4000,0.6000,1.2155,1.2900,0.5121,2.0793,500.0000,0.0016,173.1509,93.3196,1.2155,0.0040,0.0060,0.0020,0.0280,0.0700,0.3320,0.5020,0.0560,528.8374,235.4105,0.4726,1.7399,0.6059,2.2343,-0.0011,-0.0000,0.0421,0.0572,0.4935,0.4457,0.1877,0.4412,1.1820,0.0584,0.5210,1.3596,0.1070,0.5623,1.3172,0.1950,1.0005,-1.0732,0.3531,0.2928,0.9250,-0.0001,0.9992,-0.2259,-0.6124,0.6764,-0.0000,-0.0000,1.0000,0.0199,372.0266,22.1706,95.4408,0.7037,0.3049,-5.8726,0.9500,0.4398,-7.3944,2.8115
0.4004,DESCEND,ASCEND,-0.2437,-0.4157,1.0154,1.3505,0.4120,0.5880,1.2773,1.3245,0.5175,2.3521,500.0000,0.0016,171.9638,93.2951,1.2773,0.0080,0.0000,0.0080,0.0180,0.0580,0.3740,0.4820,0.0520,528.1822,239.1503,0.5324,1.8159,0.6361,2.3511,-0.0012,-0.0000,0.0394,0.0508,0.4954,0.5020,0.1781,0.4705,1.2569,0.0523,0.5804,1.4395,0.1065,0.6989,1.3732,0.1975,1.0002,-1.0109,0.3651,0.2732,0.9528,-0.0007,0.9992,-0.2061,-0.4685,0.5423,0.0000,-0.0000,1.0000,0.0209,375.3709,22.9561,108.0289,0.7001,0.3111,0.0000,0.9833,0.4500,-7.1331,7.5005
0.4338,DESCEND,ASCEND,-0.2445,-0.4313,1.1841,1.6607,0.4020,0.5980,1.4802,1.5964,0.5917,2.7110,500.0000,0.0016,172.3940,93.4860,1.4802,0.0060,0.0020,0.0020,0.0220,0.0600,0.3660,0.5000,0.0420,528.5704,236.2574,0.6267,2.0709,0.7296,2.7107,-0.0013,-0.0000,0.0483,0.0636,0.4949,0.5950,0.2557,0.5919,1.4757,0.0646,0.6662,1.6475,0.1327,0.7442,1.5837,0.2373,1.0005,-1.3300,0.4532,0.2892,1.1279,-0.0006,0.9990,-0.2541,-0.7933,0.6666,-0.0000,-0.0000,1.0000,0.0194,373.0004,22.0389,93.4545,0.7020,0.3048,0.0000,0.9875,0.4525,-6.8939,-0.7512
0.4671,DESCEND,ASCEND,-0.3192,-0.5030,1.2638,1.7245,0.3790,0.6210,1.5758,1.6561,0.6429,2.6742,500.0000,0.0016,172.7661,93.2254,1.5758,0.0040,0.0020,0.0020,0.0222,0.0585,0.3407,0.5282,0.0423,529.2439,229.1020,0.6528,2.2579,0.7857,2.7468,-0.0013,-0.0000,0.0499,0.0602,0.4987,0.7074,0.2985,0.6569,1.5569,0.0603,0.6515,1.7648,0.1431,0.7901,1.7060,0.2571,1.0004,-1.3963,0.5424,0.3039,1.2550,-0.0008,0.9989,-0.2706,-0.7943,0.7479,-0.0000,-0.0000,1.0000,0.0207,373.8492,22.8761,105.8042,0.6981,0.3114,0.0000,0.9875,0.4525,-7.1833,-8.9264
0.5005,DESCEND,ASCEND,-0.0154,-0.0000,0.0954,0.1142,0.3820,0.5060,0.0724,0.0073,0.1107,0.4722,500.0000,0.0016,165.0085,84.5673,0.0724,0.2120,0.0680,0.0720,0.0960,0.0640,0.0660,0.1640,0.2580,497.4651,246.9049,0.0180,0.3217,0.1102,0.7575,-0.0000,0.0000,0.0150,0.0221,0.5069,0.3078,0.0424,0.1303,0.0127,0.0282,0.1141,0.1177,0.0663,0.1331,0.0480,0.0000,1.0000,0.0567,-0.0205,0.0897,0.2715,-0.0000,1.0003,0.0084,-0.0113,-0.1025,0.0000,0.0000,1.0000,0.0204,372.9180,22.4069,102.0143,0.7031,0.3097,0.0000,0.9792,0.4600,-7.4896,-15.4554
0.5339,DESCEND,ASCEND,-0.2374,-0.2686,1.2843,1.8008,0.4088,0.5912,1.6822,1.7816,0.7551,3.0888,500.0000,0.0016,166.0276,86.7693,1.6822,0.0080,0.0040,0.0040,0.0301,0.0461,0.3487,0.5110,0.0481,505.5518,243.2946,0.6183,2.4609,0.8618,3.1898,-0.0015,0.0000,0.0544,0.0677,0.5018,0.7628,0.2179,0.5918,1.6782,0.0618,0.6662,1.8785,0.1885,0.8304,1.8878,0.2726,1.0005,-1.4114,0.5344,0.3779,1.4357,-0.0004,0.9979,-0.3197,-0.4270,1.0646,-0.0000,-0.0000,1.0000,0.0194,370.1843,21.8220,92.3619,0.6991,0.3060,45.0000,0.7188,0.4702,-8.2147,-30.8157
0.5672,DESCEND,ASCEND,-0.2933,-0.3669,1.5025,2.0828,0.4225,0.5775,1.9474,2.0937,0.8184,3.1249,500.0000,0.0016,167.0827,88.6153,1.9474,0.0060,0.0121,0.0000,0.0221,0.0785,0.4125,0.4266,0.0423,511.4180,239.0647,0.8070,2.7533,0.9886,3.2793,-0.0018,-0.0000,0.0589,0.0720,0.4932,0.7908,0.3225,0.8101,2.0086,0.0767,0.8508,2.2236,0.1238,0.9351,2.0807,0.3185,1.0005,-1.8428,0.6683,0.3884,1.5025,-0.0010,0.9978,-0.3406,-0.7624,1.0192,-0.0000,-0.0000,1.0000,0.0209,372.5116,22.7654,103.7984,0.6968,0.3113,45.0000,0.7104,0.4632,-9.5460,-37.6561
0.6006,DESCEND,ASCEND,-0.3295,-0.4971,1.6924,2.3626,0.3996,0.6004,2.1545,2.2640,0.9058,3.6885,500.0000,0.0016,168.9955,90.3927,2.1545,0.0040,0.0060,0.0080,0.0241,0.0602,0.3514,0.4920,0.0542,516.7795,234.0955,0.9383,3.1210,1.0875,3.8086,-0.0021,-0.0000,0.0653,0.0822,0.4878,0.9679,0.3963,0.8704,2.1470,0.0795,0.9174,2.4739,0.1747,1.1169,2.3278,0.3451,1.0008,-1.9848,0.6036,0.4303,1.7703,-0.0007,0.9987,-0.3720,-1.0065,0.9223,0.0000,-0.0000,1.0000,0.0193,370.4654,21.7970,91.7125,0.6971,0.3051,0.0000,0.9875,0.4675,-10.7276,-31.6641
0.6340,DESCEND,ASCEND,-0.4827,-0.8753,1.8666,2.5398,0.3965,0.6035,2.4328,2.5979,0.7835,4.0915,500.0000,0.0016,163.9882,90.8774,2.4328,0.0000,0.0000,0.0065,0.0218,0.0610,0.3573,0.5098,0.0436,520.4418,222.3968,1.0566,3.3274,1.2025,7.2758,-0.0006,0.0000,0.0781,0.1008,0.5001,1.4997,0.3563,0.7934,2.2588,0.0928,0.9946,2.5681,0.2612,1.4771,2.9652,0.4023,0.9998,-1.5946,1.0916,0.2638,0.6339,-0.0004,0.9998,-0.3998,-1.6333,1.1191,0.0000,-0.0000,1.0000,0.0159,350.2697,20.0732,56.9077,0.7032,0.3038,45.0000,0.7167,0.4667,-11.6591,-27.9799
0.6673,DESCEND,ASCEND,-0.5591,-1.1319,1.9852,2.6546,0.3812,0.6188,2.5792,2.6943,0.8344,4.0293,500.0000,0.0016,167.9818,91.9033,2.5792,0.0000,0.0000,0.0000,0.0187,0.0729,0.4062,0.4604,0.0417,524.8818,218.0821,1.1823,3.5051,1.3489,10.0911,-0.0011,-0.0000,0.0746,0.0877,0.4956,1.5313,0.3680,1.0486,2.4991,0.0913,0.9977,2.7558,0.1774,1.6494,3.2179,0.4383,0.9999,-1.9774,1.2486,0.1995,0.4258,-0.0002,0.9994,-0.4366,-1.9492,1.2651,-0.0000,-0.0000,1.0000,0.0216,370.9320,22.7605,101.8555,0.6947,0.3058,0.0000,0.9792,0.4525,-12.5948,-14.9957
0.7007,DESCEND,ASCEND,-0.4075,-0.6562,1.9233,2.7857,0.3940,0.6060,2.3979,2.5401,0.9202,3.9517,500.0000,0.0016,170.3427,92.5533,2.3979,0.0040,0.0020,0.0040,0.0220,0.0620,0.4140,0.4620,0.0300,525.6906,223.5770,1.0041,3.3660,1.1754,3.8838,-0.0024,-0.0000,0.0697,0.0832,0.4889,1.0344,0.4019,0.9368,2.5019,0.1146,1.0059,2.6395,0.2009,1.1269,2.4246,0.3902,1.0006,-2.0716,0.7760,0.3232,0.9823,0.0002,1.0009,-0.4065,-1.9865,0.8470,0.0000,0.0000,1.0000,0.0196,368.5280,21.8088,89.9070,0.6950,0.3013,-3.8535,0.9604,0.4836,-12.6598,2.1607
0.7341,DESCEND,ASCEND,-0.4361,-0.7566,1.7913,2.5275,0.3820,0.6180,2.2708,2.4571,0.8825,4.0114,500.0000,0.0016,170.5942,92.9094,2.2708,0.0000,0.0040,0.0060,0.0300,0.0600,0.3860,0.4740,0.0400,526.4127,221.1026,0.9045,3.1582,1.1089,3.7748,-0.0023,-0.0000,0.0679,0.0840,0.4914,1.0504,0.3568,0.9026,2.2284,0.0932,0.9435,2.5416,0.1868,1.0716,2.3258,0.3775,1.0004,-1.8981,0.8962,0.3639,1.0668,-0.0009,0.9999,-0.3820,-1.3783,1.1302,0.0000,-0.0000,1.0000,0.0206,369.5198,22.2022,93.6021,0.6939,0.2988,0.0000,0.9792,0.4650,-12.4506,35.3232
0.7674,DESCEND,ASCEND,-0.3045,-0.5377,1.7403,2.4651,0.4148,0.5852,2.1751,2.3420,0.8271,3.5060,500.0000,0.0016,169.7214,93.2145,2.1751,0.0040,0.0040,0.0000,0.0240,0.0621,0.4188,0.4569,0.0301,526.8428,223.2638,0.9220,3.0089,1.0673,3.8730,-0.0022,-0.0000,0.0618,0.0723,0.4903,1.1675,0.3651,0.9647,2.3311,0.0784,0.9187,2.4298,0.1969,1.0035,2.1519,0.3608,1.0006,-2.0274,0.7929,0.2983,0.7037,-0.0001,0.9987,-0.3749,-1.2356,0.9309,-0.0000,-0.0000,1.0000,0.0213,371.2041,22.7955,103.3774,0.6918,0.3023,-2.0665,0.9688,0.4853,-10.3026,63.6233
0.8008,DESCEND,ASCEND,-0.3384,-0.6323,1.6506,2.3531,0.4060,0.5940,2.0477,2.2118,0.7841,3.5812,500.0000,0.0016,170.3319,93.4375,2.0477,0.0060,0.0020,0.0100,0.0260,0.0440,0.3800,0.4760,0.0560,527.2249,219.9057,0.8723,2.8231,1.0033,3.3602,-0.0020,-0.0000,0.0602,0.0737,0.4913,0.8598,0.3108,0.8745,2.1147,0.0744,0.8582,2.3044,0.1683,1.0202,2.0399,0.3271,1.0005,-1.7129,0.6457,0.3440,1.0832,0.0003,0.9995,-0.3489,-1.0259,0.8055,0.0000,-0.0000,1.0000,0.0198,367.8502,21.8115,89.5573,0.6926,0.3002,45.0000,0.6958,0.4667,-8.2048,63.6403
0.8342,DESCEND,ASCEND,-0.2393,-0.3851,1.4910,2.1965,0.4085,0.5915,1.8317,1.9455,0.7251,3.2335,500.0000,0.0016,169.5136,93.6231,1.8317,0.0060,0.0020,0.0080,0.0221,0.0604,0.3742,0.4909,0.0362,527.6639,220.4484,0.7185,2.5642,0.9118,3.1926,-0.0018,-0.0000,0.0581,0.0744,0.4921,0.8050,0.3094,0.6446,2.0136,0.0917,0.7505,2.0472,0.1585,0.8516,1.8249,0.2939,1.0008,-1.7108,0.5308,0.3477,0.9545,-0.0008,0.9997,-0.3171,-1.0487,0.7410,0.0000,-0.0000,1.0000,0.0198,369.3759,22.0148,90.8949,0.6927,0.2952,45.0000,0.6937,0.4702,-6.0556,66.2309
0.8675,DESCEND,ASCEND,-0.1286,-0.5008,1.7390,2.8303,0.4012,0.5988,2.1401,2.2451,0.8998,4.0885,500.0000,0.0016,170.8569,94.4720,2.1401,0.0020,0.0040,0.0000,0.0262,0.0585,0.4496,0.4194,0.0403,528.8897,215.2430,0.9001,3.1773,1.0937,4.3403,-0.0021,-0.0000,0.0641,0.0768,0.4823,1.3226,0.4648,1.0921,2.7006,0.1060,0.9019,2.4165,0.1534,0.8302,1.7847,0.3578,1.0017,-2.6315,0.5661,0.3834,1.0610,-0.0001,0.9986,-0.4111,-1.2374,0.7790,-0.0000,-0.0000,1.0000,0.0212,371.0926,22.8242,101.5053,0.6906,0.2996,45.0000,0.6875,0.4525,-3.7850,59.5383
0.9009,STABLE,ASCEND,0.0695,0.0378,0.1707,0.3997,0.6680,0.3320,0.1838,0.1551,0.1447,0.9045,500.0000,0.0016,166.5371,91.3074,0.1838,0.1220,0.1280,0.1240,0.0540,0.0320,0.2040,0.2280,0.1080,516.3539,230.8216,0.0745,0.3831,0.1472,2.5472,-0.0001,-0.0000,0.0199,0.0266,0.4968,0.7472,0.0770,0.1502,0.3143,0.0235,0.0985,0.2003,0.0217,0.0916,0.1035,0.0153,1.0005,-0.2655,-0.0797,0.1636,0.3665,0.0002,0.9994,-0.0564,0.2262,0.0806,-0.0000,0.0000,1.0000,0.0201,369.2375,22.3728,93.4053,0.6965,0.2965,45.0000,0.6875,0.4525,-2.0824,42.4699
0.9343,STABLE,ASCEND,0.0357,0.0457,0.2728,0.4122,0.5840,0.4160,0.3431,0.3610,0.1670,0.9019,500.0000,0.0016,166.7402,91.3326,0.3431,0.1340,0.3760,0.3680,0.0620,0.0120,0.0080,0.0120,0.0280,516.5837,230.0219,0.1539,0.5067,0.1804,1.7093,0.0003,0.0000,0.0206,0.0316,0.5115,0.2950,0.0558,0.2089,0.3498,0.0364,0.1866,0.4068,0.0473,0.1694,0.3356,-0.0483,1.0000,0.2756,-0.0945,0.1700,0.3572,-0.0006,1.0006,0.0472,0.0639,-0.1547,-0.0000,0.0000,1.0000,0.0200,369.3706,22.4147,92.7482,0.6982,0.2952,45.0000,0.6896,0.4490,-0.9508,39.0368
0.9676,STABLE,ASCEND,0.0697,0.0414,0.2565,0.4639,0.5691,0.4309,0.3089,0.2980,0.1959,0.7944,500.0000,0.0016,167.4548,91.5268,0.3089,0.1202,0.3968,0.3567,0.0561,0.0120,0.0040,0.0140,0.0401,518.9117,226.2641,0.0917,0.5473,0.1874,0.9388,0.0004,0.0000,0.0157,0.0237,0.5116,0.2181,0.0362,0.1363,0.3190,0.0265,0.1065,0.3852,0.0210,0.1047,0.3528,-0.0560,1.0000,0.2671,-0.1939,0.1522,0.3322,0.0010,1.0002,0.0608,0.1253,-0.2814,-0.0000,0.0000,1.0000,0.0207,371.0719,22.8290,100.5437,0.6986,0.2964,-2.9059,0.9583,0.4931,0.5226,33.1800
1.0010,STABLE,ASCEND,-0.0295,0.0046,0.1878,0.2088,0.5240,0.4760,0.2065,0.1650,0.1513,0.7706,500.0000,0.0016,165.6333,91.1054,0.2065,0.1180,0.3300,0.3660,0.0960,0.0320,0.0160,0.0160,0.0260,516.9734,236.1361,0.0916,0.4356,0.1411,0.7755,0.0002,0.0000,0.0171,0.0266,0.5053,0.1706,0.0625,0.1053,0.3427,0.0213,0.1220,0.2351,0.0426,0.0854,0.1734,-0.0328,0.9997,0.2847,-0.0312,0.1326,0.2966,-0.0004,1.0003,0.0528,0.0098,-0.1083,0.0000,-0.0000,1.0000,0.0203,370.9724,22.5690,96.1864,0.7028,0.2922,0.0000,0.9792,0.4775,1.2634,21.7550
1.0344,STABLE,ASCEND,-0.0215,-0.0014,0.1212,0.1413,0.4780,0.5200,0.1255,0.1140,0.0946,0.7489,500.0000,0.0016,163.4697,88.9736,0.1255,0.1040,0.2220,0.3100,0.1660,0.0520,0.0540,0.0400,0.0520,508.3962,243.3163,0.0597,0.2551,0.0874,0.6987,0.0000,0.0000,0.0139,0.0216,0.5019,0.1428,0.0434,0.1040,0.1689,0.0233,0.0831,0.1315,0.0366,0.0700,0.1044,-0.0089,0.9998,0.1279,0.0528,0.1059,0.2542,0.0002,0.9997,0.0165,0.1158,0.0433,0.0000,-0.0000,1.0000,0.0209,371.1985,22.8077,99.2523,0.7011,0.2966,0.0000,0.9792,0.4775,1.9744,6.1455
1.0677,STABLE,ASCEND,0.0310,0.0247,0.1092,0.2090,0.6000,0.4000,0.1317,0.1249,0.0848,0.7472,500.0000,0.0016,163.1023,88.1558,0.1317,0.0980,0.1700,0.3720,0.1760,0.0360,0.0380,0.0460,0.0640,505.2881,243.7000,0.0620,0.2565,0.0959,1.8825,0.0001,0.0000,0.0149,0.0199,0.5050,0.6224,0.0386,0.0928,0.1145,0.0175,0.0825,0.1308,0.0258,0.1280,0.1653,-0.0122,1.0001,-0.0232,-0.0625,0.1104,0.2416,-0.0000,1.0003,0.0026,0.0612,-0.0788,-0.0000,0.0000,1.0000,0.0198,369.3627,22.3776,92.6095,0.7025,0.2955,-2.9660,0.9583,0.4831,1.6735,-9.2397
1.1011,STABLE,ASCEND,0.0439,0.0469,0.1811,0.3186,0.6200,0.3800,0.2233,0.2151,0.1205,0.6031,500.0000,0.0016,164.0767,88.8241,0.2233,0.1160,0.3020,0.3940,0.0980,0.0260,0.0040,0.0200,0.0400,508.4343,238.8791,0.1300,0.3846,0.1308,1.3897,0.0001,0.0000,0.0182,0.0266,0.5024,0.4055,0.0544,0.1246,0.2422,0.0370,0.1382,0.2402,0.0533,0.1937,0.2499,-0.0317,1.0001,0.0926,-0.1138,0.1372,0.3254,0.0002,1.0004,0.0166,0.0554,-0.0562,-0.0000,0.0000,1.0000,0.0197,369.2261,22.3221,90.4694,0.7041,0.2913,-2.9059,0.9625,0.4931,1.3578,-13.9522
1.1345,STABLE,ASCEND,0.0832,0.0465,0.2965,0.5452,0.5700,0.4300,0.3567,0.3458,0.2267,0.9020,500.0000,0.0016,165.5778,89.7263,0.3567,0.0880,0.3220,0.4920,0.0600,0.0040,0.0120,0.0100,0.0120,512.3831,232.7436,0.1007,0.6281,0.2110,0.8838,0.0005,0.0000,0.0155,0.0226,0.5196,0.2255,0.0304,0.1079,0.3443,0.0192,0.1052,0.4028,0.0270,0.1741,0.4528,-0.0619,1.0001,0.2246,-0.1983,0.1600,0.3410,0.0003,0.9999,0.0714,0.1597,-0.3200,-0.0000,0.0000,1.0000,0.0203,370.6575,22.7182,97.8651,0.7046,0.2929,0.0000,0.9750,0.4825,0.7424,-15.3660
