time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.3333,STABLE,ASCEND,-0.0232,-0.0600,0.0710,0.0683,0.4286,0.5714,0.0876,0.0742,0.0251,0.1270,25.0000,0.0001,53.7133,22.3256,0.0876,0.2857,0.0000,0.0000,0.1429,0.2857,0.0000,0.0000,0.2857,496.9312,444.5906,0.0005,0.0035,0.0539,1.5347,0.0000,-0.0000,0.0116,0.0004,0.4904,0.5787,0.0005,0.0008,0.0009,0.0004,0.0010,0.0008,0.0006,0.0120,0.0533,0.0288,0.9997,-0.0561,0.3728,0.0842,0.1130,0.0002,nan,nan,nan,nan,nan,nan,nan,0.0000,442.0199,2.2995,2.5509,0.4382,0.6526,nan,nan,0.0000,15.4924,-102.2825
0.3667,STABLE,ASCEND,-0.0004,0.0000,0.0020,0.0000,0.0400,0.0800,0.0005,0.0000,0.0020,0.0102,32.0000,0.0001,81.2451,59.3654,0.0005,0.9200,0.0000,0.0000,0.0000,0.0400,0.0000,0.0400,0.0000,496.9312,444.5906,0.0000,0.0000,0.0012,0.1360,-0.0000,0.0000,0.0005,0.0000,0.5022,0.0570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,1.0000,0.0042,0.0036,0.0010,0.0016,0.0000,1.0003,-0.0036,-0.0910,-0.0916,-0.0000,0.0000,1.0000,0.0000,442.0017,2.2992,2.5502,0.4384,0.6510,nan,nan,0.0000,10.3278,-168.4052
0.4000,STABLE,ASCEND,0.0012,-0.0001,0.0110,0.0187,0.4000,0.6000,0.0072,0.0005,0.0138,0.0586,39.0000,0.0001,78.5892,51.2605,0.0072,0.1200,0.1200,0.1200,0.2000,0.0800,0.0400,0.2400,0.0800,514.1976,439.0533,0.0004,0.0027,0.0075,0.3829,-0.0000,0.0000,0.0018,0.0003,0.5076,0.1002,0.0004,0.0008,0.0010,0.0003,0.0009,0.0010,0.0004,0.0016,0.0047,0.0006,1.0000,-0.0111,-0.0035,0.0093,0.0315,0.0001,1.0239,0.0142,-8.6149,-7.0823,0.0000,0.0000,1.0000,0.0000,396.9639,2.2957,2.5627,0.4275,0.6270,nan,nan,0.0000,4.2654,-188.8134
0.4333,STABLE,ASCEND,0.0076,0.0014,0.0471,0.0684,0.6087,0.3913,0.0324,0.0107,0.0400,0.1680,55.0000,0.0002,82.8990,48.9688,0.0324,0.0870,0.0870,0.0435,0.3043,0.0870,0.0435,0.1304,0.2174,519.0310,439.9318,0.0004,0.0032,0.0107,0.3035,0.0000,-0.0000,0.0031,0.0003,0.4960,0.1339,0.0004,0.0007,0.0010,0.0003,0.0007,0.0010,0.0005,0.0029,0.0097,0.0032,1.0001,-0.0659,-0.0144,0.0353,0.0726,0.0008,0.9489,0.0157,16.5750,15.8831,0.0000,-0.0001,1.0000,0.0000,392.4541,2.2461,2.4762,0.5976,0.5767,nan,nan,0.0000,-2.2598,-212.3332
0.4667,STABLE,ASCEND,-0.0623,0.0000,0.1096,0.0509,0.4000,0.4000,0.0999,0.0616,0.0875,0.2058,36.0000,0.0001,228.9520,158.3605,0.0999,0.4000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,519.0310,439.9318,0.0004,0.0050,0.0210,0.5007,0.0000,-0.0000,0.0052,0.0004,0.4991,0.1883,0.0003,0.0006,0.0010,0.0003,0.0008,0.0011,0.0033,0.0090,0.0184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,477.3902,2.5450,2.5805,0.6369,0.4940,nan,nan,0.0000,-9.8902,23.8530
0.5000,STABLE,ASCEND,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0000,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,0.3993,10.5884,108.1187,0.0000,0.0000,1.4083,0.0032,0.5074,45.6319,0.0003,0.0006,0.0010,0.0111,0.0007,0.0009,0.4047,11.6221,3.1810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,1659.6548,5.5244,28.0333,0.8060,0.3019,0.0000,0.9375,0.3467,-0.6696,133.1703
0.5333,STABLE,ASCEND,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0000,0.0001,123.9923,120.4112,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,519.0310,439.9318,0.0000,0.0000,0.0001,0.0073,0.0000,0.0000,0.0000,0.0000,0.4654,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,1.0000,0.0033,1659.6209,5.5246,28.0336,0.8049,0.3010,0.0000,0.9375,0.3467,-1.0121,-5.5084
0.5667,STABLE,ASCEND,-0.0994,-0.1349,0.1294,0.0683,0.2222,0.7778,0.2163,0.1540,0.2156,0.7620,78.0000,0.0002,151.8276,126.5331,0.2163,0.0000,0.1111,0.0000,0.2222,0.1111,0.2222,0.2222,0.1111,507.4482,436.4406,0.0017,7.9693,5.6159,55.1465,-0.0037,-0.0000,0.6336,0.1415,0.4893,18.4589,2.1569,1.6014,0.0043,0.0110,1.5765,0.6053,0.6047,1.6901,4.4148,0.0016,0.9998,0.0616,-0.0593,0.2123,0.4763,-0.0031,1.1789,-0.3291,-54.2637,-48.8217,-0.0000,0.0003,1.0000,0.0055,1155.1225,8.0877,47.4283,0.9927,0.0046,-42.0981,0.5271,0.3551,-1.0368,-1.7249
0.6000,STABLE,ASCEND,-0.1994,-0.0069,0.3679,0.2181,0.3492,0.6508,0.4323,0.2768,0.4451,1.4701,168.0000,0.0005,140.3129,59.4921,0.4323,0.2063,0.2857,0.0635,0.0476,0.0635,0.0794,0.0476,0.2063,506.5798,398.9668,0.0013,1.4708,2.7116,50.2654,0.0001,-0.0000,0.3650,0.0728,0.4843,10.3528,2.2397,1.3552,0.5073,0.0009,0.5851,0.2801,0.0033,0.0338,0.0309,-0.0933,0.9989,1.4074,-0.3525,0.3755,0.7878,-0.0004,1.0002,0.0158,1.1269,-0.3658,-0.0000,0.0000,1.0000,0.0050,849.3280,8.3071,47.5192,0.9790,0.0066,0.0000,0.9375,0.3467,-1.1271,-0.6915
0.6333,STABLE,ASCEND,0.1524,0.1605,0.2715,0.5766,0.7440,0.2440,0.5591,0.6704,0.3397,1.3382,173.0000,0.0005,181.4001,96.3340,0.5591,0.0357,0.0060,0.0536,0.5238,0.2560,0.0714,0.0119,0.0417,519.4171,336.9564,0.0000,0.7336,0.2544,1.4680,0.0001,0.0000,0.0234,0.0253,0.4534,0.4471,0.0453,0.0634,0.2584,0.0000,0.3631,0.3360,0.0016,0.0370,0.0313,0.0631,1.0003,-0.8984,0.4710,0.3370,0.7446,-0.0004,0.9985,-0.1012,-0.1830,0.6450,-0.0000,0.0000,1.0000,0.0050,827.0177,8.2956,47.5324,0.9694,0.0084,-42.1760,0.5375,0.3649,-1.0829,5.6130
0.6667,STABLE,ASCEND,-0.0016,0.0000,0.0733,0.0348,0.2023,0.1850,0.0350,0.0000,0.0981,0.5236,173.0000,0.0005,170.9137,94.3461,0.0350,0.6821,0.0520,0.0809,0.0116,0.0578,0.0520,0.0289,0.0347,515.2902,322.6005,0.0000,0.0004,0.0370,0.5786,0.0000,0.0000,0.0044,0.0000,0.4479,0.1708,0.0000,0.0000,0.0002,0.0000,0.0096,0.0320,0.0000,0.0032,0.0032,-0.0002,1.0000,-0.0028,-0.0010,0.0443,0.3079,-0.0001,1.0000,0.0024,-0.0230,-0.0121,-0.0000,0.0000,1.0000,0.0050,826.6968,8.2931,47.5107,0.9733,0.0086,0.0000,0.9375,0.3467,-0.7529,7.6371
0.7000,STABLE,ASCEND,nan,nan,nan,nan,nan,nan,30.6658,37.2578,20.9238,52.3521,182.0000,0.0005,nan,nan,30.6658,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,nan,nan,0.0047,2.5762,2.4071,39.7370,0.0006,0.0000,0.3540,0.0857,0.4763,13.3941,1.8972,1.4002,0.2121,0.1116,0.9389,0.1625,0.0115,0.0818,0.1240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0080,2280.8988,10.0646,33.3662,0.7991,0.0686,0.0000,0.9167,0.3421,-0.5738,0.6708
0.7333,STABLE,ASCEND,-0.1445,-0.0418,0.3640,0.3658,0.4066,0.5879,0.4527,0.3713,0.4107,3.6686,330.0000,0.0010,190.6168,106.0448,0.4527,0.2967,0.1264,0.0989,0.0989,0.0714,0.0330,0.0330,0.2418,494.1574,285.7855,0.0056,0.6279,0.2606,3.2484,-0.0004,0.0000,0.0387,0.0360,0.4780,0.7890,0.2979,0.2103,0.1218,0.0190,0.2428,0.1044,0.0296,0.0450,0.0361,-0.0401,0.9996,0.5962,-0.1521,0.4012,0.8401,0.0001,1.0006,0.0284,0.6918,-0.1945,0.0000,-0.0000,1.0000,0.0079,2229.4064,10.2661,30.2699,0.8261,0.0848,-42.1505,0.5312,0.3616,-0.7082,-0.4608
0.7667,STABLE,ASCEND,0.0284,0.0101,0.2016,0.3785,0.5515,0.4455,0.2419,0.2161,0.1751,1.0823,345.0000,0.0010,173.9700,100.6578,0.2419,0.1939,0.0879,0.0576,0.1030,0.1424,0.1091,0.1091,0.1970,480.3134,256.9697,0.0044,0.3245,0.1556,3.6568,-0.0000,0.0000,0.0267,0.0297,0.4766,0.9061,0.0880,0.0844,0.0918,0.0058,0.1654,0.1269,0.0243,0.0262,0.0375,0.0010,1.0002,-0.0215,-0.0444,0.2384,0.5469,0.0004,1.0000,0.0042,0.0092,-0.0523,-0.0000,-0.0000,1.0000,0.0079,2222.0637,10.2863,30.8813,0.8174,0.0880,-42.0437,0.5229,0.3486,-0.6045,5.3336
0.8000,STABLE,ASCEND,nan,nan,nan,nan,nan,nan,40.5162,40.5162,0.0000,40.5162,138.0000,0.0004,nan,nan,40.5162,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,nan,nan,0.0219,7.0567,4.0095,49.2408,0.0004,0.0000,0.3844,0.1935,0.5050,8.0570,2.0393,0.5758,0.2130,2.5096,0.4583,0.1817,0.5133,0.9718,2.8793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0096,4064.4512,12.5749,26.2660,0.5635,0.4730,-30.8668,0.2167,0.4685,-0.3526,11.9593
0.8333,STABLE,ASCEND,0.0015,0.0022,0.2068,0.3296,0.5217,0.4710,0.2856,0.2701,0.2110,1.2697,423.0000,0.0012,210.8781,108.9952,0.2856,0.1087,0.1014,0.1812,0.1159,0.0942,0.1667,0.1449,0.0870,429.4989,240.8554,0.0064,0.4348,0.1589,1.8752,0.0001,0.0000,0.0246,0.0235,0.5006,0.5244,0.2248,0.1382,0.0604,0.0842,0.1143,0.1321,0.0245,0.0147,0.0131,0.0401,0.9998,-0.0819,0.3005,0.2670,0.5474,0.0009,0.9987,-0.0849,0.2119,0.5204,-0.0000,-0.0000,1.0000,0.0097,4058.1128,12.5823,28.5543,0.5898,0.4778,-30.9638,0.2188,0.4717,0.1928,-7.7038
0.8667,STABLE,ASCEND,0.0024,0.0000,0.0273,0.0000,0.0260,0.0307,0.0027,0.0000,0.0299,0.4798,500.0000,0.0014,199.3679,121.6182,0.0027,0.9480,0.0024,0.0071,0.0095,0.0165,0.0024,0.0095,0.0047,475.3982,224.8004,0.0000,0.0000,0.0198,0.4675,-0.0000,-0.0000,0.0029,0.0000,0.4840,0.1050,0.0042,0.0000,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0004,1.0000,-0.0056,-0.0002,0.0055,0.0049,0.0000,1.0000,-0.0008,-0.0040,-0.0011,-0.0000,0.0000,1.0000,0.0097,4058.1439,12.5832,28.5291,0.5786,0.4641,-30.9638,0.2188,0.4717,-0.8662,-10.9801
0.9000,STABLE,ASCEND,-0.0873,-0.0127,1.0089,0.9085,0.4775,0.5225,0.7777,0.4442,1.2772,17.0914,500.0000,0.0014,193.8698,115.0626,0.7777,0.0707,0.0685,0.0771,0.1756,0.1670,0.1756,0.1370,0.1285,451.6024,216.9387,0.0117,0.3127,0.1476,5.5553,-0.0000,0.0000,0.0306,0.0272,0.5036,0.9973,0.1986,0.0835,0.0663,0.0545,0.0849,0.0656,0.0300,0.0218,0.0177,-0.0091,0.9999,-0.0449,-0.1554,0.7669,2.3057,-0.0012,0.9991,0.0253,0.1427,-0.0422,0.0000,-0.0000,0.9872,0.0103,4149.8191,12.7069,26.8359,0.5729,0.4867,-30.9638,0.2188,0.4717,-0.5392,-2.3889
0.9333,STABLE,ASCEND,-0.0347,0.0000,0.1704,0.0469,0.1620,0.3520,0.1055,0.0002,0.2293,1.8624,500.0000,0.0014,191.4010,103.1728,0.1055,0.5860,0.0220,0.0340,0.0500,0.0400,0.0400,0.0480,0.1800,413.0163,183.1326,0.0000,0.4030,0.1679,4.5691,-0.0001,0.0000,0.0273,0.0100,0.5027,1.2882,0.2364,0.1069,0.0279,0.0175,0.0306,0.0028,0.0002,0.0011,0.0043,-0.0172,0.9999,0.1830,-0.1241,0.1473,0.4709,-0.0001,0.9999,0.0094,0.3116,-0.1311,0.0000,-0.0000,1.0000,0.0101,4151.8813,12.7453,26.1854,0.5716,0.4855,-30.9638,0.2188,0.4717,-1.0255,-10.2656
0.9667,STABLE,ASCEND,0.0072,0.0908,1.1055,1.1492,0.5308,0.4692,1.1213,0.8062,1.6041,15.0464,500.0000,0.0014,190.9234,103.2512,1.1213,0.0507,0.0441,0.0683,0.3436,0.1982,0.1211,0.0705,0.1035,416.6362,175.6967,0.0146,0.8598,0.2853,3.5027,0.0003,0.0000,0.0428,0.0359,0.5014,1.3144,0.4708,0.2609,0.0871,0.0846,0.3278,0.0774,0.0341,0.0372,0.0170,0.0329,1.0000,-0.5071,0.1664,1.0280,2.5413,0.0009,0.9968,-0.0575,-0.3927,0.5811,-0.0000,0.0000,0.9802,0.0103,4261.8883,13.0648,27.0187,0.5302,0.5122,-30.8668,0.2167,0.4685,-1.2236,-9.4059
1.0000,STABLE,ASCEND,0.0120,0.0000,0.2925,0.4423,0.4040,0.4320,0.2644,0.2356,0.3112,3.4747,500.0000,0.0014,196.6805,94.4086,0.2644,0.4640,0.0900,0.0340,0.0640,0.0680,0.0340,0.0560,0.1900,371.4323,167.2092,0.0003,0.5076,0.2016,3.6023,-0.0001,-0.0000,0.0286,0.0193,0.4900,0.7093,0.2566,0.1792,0.0375,0.0584,0.2709,0.0177,0.0133,0.0290,0.0004,-0.0117,0.9998,0.2905,-0.0162,0.2660,0.6156,0.0006,1.0011,0.0254,0.1547,-0.1633,0.0000,0.0000,1.0000,0.0103,4263.3874,13.0723,29.3922,0.5289,0.5089,-29.9911,0.2188,0.4670,-1.6525,-12.6941
1.0333,STABLE,ASCEND,0.0001,0.0000,0.0601,0.0403,0.2540,0.2180,0.0265,0.0000,0.0886,1.0558,500.0000,0.0014,201.6962,93.0441,0.0265,0.6060,0.0280,0.0560,0.0760,0.0840,0.0500,0.0400,0.0600,346.7005,160.5590,0.0000,0.0567,0.0513,1.5377,-0.0000,0.0000,0.0127,0.0016,0.5113,0.6960,0.0352,0.0173,0.0074,0.0105,0.0077,0.0000,0.0042,0.0109,0.0017,0.0003,1.0000,-0.0114,-0.0020,0.0318,0.2130,0.0000,1.0000,-0.0002,-0.0322,-0.0033,-0.0000,0.0000,1.0000,0.0102,4263.4916,13.0835,29.1544,0.5289,0.5089,-30.8668,0.2167,0.4685,-2.0699,-11.6634
1.0667,STABLE,ASCEND,-0.2868,-0.0856,1.9261,1.0387,0.4467,0.5533,1.2463,0.7473,2.2846,26.4470,500.0000,0.0014,194.4418,90.4816,1.2463,0.0943,0.0819,0.0943,0.2308,0.1811,0.1092,0.1092,0.0993,358.2722,166.3069,0.0163,0.4676,0.1877,3.3750,-0.0000,0.0000,0.0416,0.0442,0.5039,0.7572,0.2502,0.1682,0.0818,0.0524,0.1623,0.0910,0.0510,0.0416,0.0352,-0.0085,0.9998,-0.0457,0.0360,1.2268,3.3674,-0.0019,0.9977,0.0008,0.1323,0.4442,0.0000,-0.0000,0.9752,0.0103,4401.6803,13.3836,27.3507,0.4817,0.5346,-31.0124,0.2167,0.4665,-2.4301,-2.1058
1.1000,STABLE,ASCEND,-0.0260,-0.0002,0.2265,0.3084,0.4629,0.5371,0.1951,0.0918,0.2662,1.7899,500.0000,0.0014,193.6460,92.6226,0.1951,0.1864,0.1323,0.1182,0.1443,0.1102,0.0681,0.0782,0.1623,361.9526,175.0548,0.0016,0.3324,0.1276,2.1398,0.0001,-0.0000,0.0262,0.0254,0.4995,0.7872,0.1706,0.1111,0.0450,0.0363,0.0720,0.0509,0.0084,0.0136,0.0184,0.0083,0.9999,0.0645,0.1208,0.2059,0.6850,-0.0006,0.9999,-0.0081,0.0632,0.1267,0.0000,-0.0000,1.0000,0.0103,4387.4223,13.2830,27.2866,0.4855,0.5273,-29.9536,0.2125,0.4722,-2.2102,-0.0892
1.1333,STABLE,ASCEND,-0.1589,-0.0356,0.9588,1.0238,0.4360,0.5640,0.8930,0.5441,1.3758,18.5991,500.0000,0.0014,191.6890,93.5609,0.8930,0.0995,0.0735,0.0640,0.2062,0.1445,0.1161,0.1398,0.1564,367.1217,172.9134,0.0148,0.3307,0.1359,2.1095,-0.0000,-0.0000,0.0329,0.0353,0.4970,0.6866,0.1901,0.1194,0.0638,0.0598,0.1087,0.0734,0.0325,0.0329,0.0265,0.0172,0.9996,0.0028,0.0518,0.8826,2.4194,0.0006,0.9975,-0.0191,0.3560,0.2846,-0.0000,-0.0000,0.9882,0.0105,4502.6531,13.5857,28.7227,0.4378,0.5483,-31.0124,0.2167,0.4665,-2.4361,-9.3557
1.1667,STABLE,ASCEND,0.0051,0.0000,0.0701,0.1058,0.2840,0.2120,0.0363,0.0000,0.1008,0.7242,500.0000,0.0014,205.8267,93.0725,0.0363,0.5820,0.0380,0.0560,0.0920,0.0900,0.0460,0.0480,0.0480,317.1133,156.6932,0.0000,0.1128,0.0549,0.7276,0.0001,-0.0000,0.0099,0.0021,0.4899,0.3165,0.0490,0.0448,0.0043,0.0138,0.0029,0.0000,0.0088,0.0040,0.0000,0.0021,1.0000,-0.0282,0.0099,0.0436,0.2335,-0.0000,1.0000,-0.0035,-0.0305,0.0119,-0.0000,0.0000,1.0000,0.0105,4503.7312,13.5757,29.0157,0.4401,0.5449,-29.9911,0.2146,0.4670,-2.8339,-4.3322
